Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-01-01 20:07:00-05:00,200.949079632469,-0.34935572821763833,90.48414295898495,7.41115591283413,41081.200207093425,0%
2025-01-01 20:08:00-05:00,201.19782290843662,-0.35167316174568214,90.4862709997375,7.413088739934717,41080.99140644523,0%
2025-01-01 20:09:00-05:00,201.446566287714,-0.3539839801878797,90.4883899075962,7.415021431995066,41080.78262058731,0%
2025-01-01 20:10:00-05:00,201.6953097703714,-0.35628813988619806,90.49049964244058,7.416953989571111,41080.57384945225,0%
2025-01-01 20:11:00-05:00,201.9440533567937,-0.3585855973103147,90.49260016432427,7.4188864129030065,41080.36509300687,0%
2025-01-01 20:12:00-05:00,202.19279704735172,-0.36087630905586887,90.49469143347382,7.420818702254936,41080.15635121532,0%
2025-01-01 20:13:00-05:00,202.44154084208716,-0.3631602318429205,90.49677341028773,7.422750858216135,41079.94762400672,0%
2025-01-01 20:14:00-05:00,202.6902847414649,-0.36543732252248207,90.49884605534145,7.424682880960235,41079.73891135512,0%
2025-01-01 20:15:00-05:00,202.9390287455087,-0.3677075380707503,90.5009093293832,7.426614771101389,41079.53021318699,0%
2025-01-01 20:16:00-05:00,203.18777285466297,-0.36997083559647603,90.5029631933396,7.428546528831845,41079.32152947444,0%
2025-01-01 20:17:00-05:00,203.43651706893752,-0.3722271723352858,90.50500760831167,7.430478154787974,41079.112860141664,0%
2025-01-01 20:18:00-05:00,203.68526138875453,-0.3744765056569119,90.50704253558015,7.432409649189655,41078.90420515783,0%
2025-01-01 20:19:00-05:00,203.93400581410503,-0.37671879305966066,90.50906793660175,7.434341012696373,41078.69556444462,0%
2025-01-01 20:20:00-05:00,204.18275034540412,-0.3789539921775132,90.51108377301436,7.4362722455378005,41078.486937970294,0%
2025-01-01 20:21:00-05:00,204.43149498261513,-0.38118206077456407,90.51309000663322,7.438203348401239,41078.27832565361,0%
2025-01-01 20:22:00-05:00,204.68023972603,-0.38340295675147523,90.51508659945574,7.440134321649783,41078.06972744846,0%
2025-01-01 20:23:00-05:00,204.92898457591363,-0.3856166381437818,90.51707351366032,7.442065165670412,41077.86114330618,0%
2025-01-01 20:24:00-05:00,205.17772953222308,-0.38782306312037756,90.5190507116056,7.44399588116607,41077.65257314392,0%
2025-01-01 20:25:00-05:00,205.42647459531466,-0.39002218998980176,90.52101815583494,7.445926468434565,41077.44401692274,0%
2025-01-01 20:26:00-05:00,205.67521976511907,-0.3922139771947516,90.5229758090727,7.44785692820503,41077.23547455709,0%
2025-01-01 20:27:00-05:00,205.92396504198018,-0.3943983833191325,90.52492363422944,7.449787260797421,41077.0269460057,0%
2025-01-01 20:28:00-05:00,206.17271042580924,-0.3965753670826086,90.5268615943982,7.451717466963413,41076.81843118057,0%
2025-01-01 20:29:00-05:00,206.4214559169323,-0.39874488734752156,90.52878965285949,7.453647547037744,41076.609930039,0%
2025-01-01 20:30:00-05:00,206.67020151524542,-0.400906903113649,90.53070777307776,7.455577501794008,41076.40144249074,0%
2025-01-01 20:31:00-05:00,206.91894722105042,-0.40306137352495053,90.5326159187064,7.4575073315957185,41076.19296848992,0%
2025-01-01 20:32:00-05:00,207.16769303422782,-0.4052082578643569,90.53451405358398,7.4594370372348395,41075.98450794445,0%
2025-01-01 20:33:00-05:00,207.41643895506485,-0.4073475155605159,90.53640214173943,7.461366619090758,41075.77606080689,0%
2025-01-01 20:34:00-05:00,207.66518498342083,-0.4094791061826183,90.53828014738832,7.4632960779756985,41075.567626982905,0%
2025-01-01 20:35:00-05:00,207.91393111946252,-0.411602989446357,90.54014803493729,7.465225414398288,41075.35920641121,0%
2025-01-01 20:36:00-05:00,208.16267736334376,-0.4137191252124465,90.54200576898319,7.467154628876297,41075.150799029456,0%
2025-01-01 20:37:00-05:00,208.41142371489335,-0.4158274734851669,90.54385331431209,7.469083722260023,41074.94240473937,0%
2025-01-01 20:38:00-05:00,208.6601701743639,-0.41792799441830514,90.54569063590357,7.471012694969295,41074.73402348935,0%
2025-01-01 20:39:00-05:00,208.90891674156057,-0.42002064831001606,90.54751769892752,7.472941547876421,41074.525655178855,0%
2025-01-01 20:40:00-05:00,209.1576634167119,-0.4221053956094145,90.54933446874848,7.474870281433815,41074.31729975279,0%
2025-01-01 20:41:00-05:00,209.40641019961515,-0.42418219691156794,90.55114091092265,7.476798896523641,41074.10895710959,0%
2025-01-01 20:42:00-05:00,209.65515709046892,-0.4262510129638904,90.55293699120219,7.478727393623591,41073.90062719155,0%
2025-01-01 20:43:00-05:00,209.9039040890596,-0.4283118046612731,90.55472267553223,7.480655773632383,41073.692309895436,0%
2025-01-01 20:44:00-05:00,210.15265119557301,-0.43036453305249095,90.55649793005519,7.482584037043519,41073.484005161874,0%
2025-01-01 20:45:00-05:00,210.4013984097696,-0.432409159335237,90.55826272110771,7.484512184783171,41073.27571288474,0%
2025-01-01 20:46:00-05:00,210.6501457317119,-0.43444564486182485,90.56001701522453,7.486440217468315,41073.06743299135,0%
2025-01-01 20:47:00-05:00,210.89889316146144,-0.43647395113777376,90.56176077913776,7.488368135721262,41072.85916540862,0%
2025-01-01 20:48:00-05:00,211.1476406987471,-0.4384940398205171,90.56349397977614,7.490295940500605,41072.65091002695,0%
2025-01-01 20:49:00-05:00,211.39638834371524,-0.4405058727248955,90.56521658426878,7.492223632342391,41072.44266678262,0%
2025-01-01 20:50:00-05:00,211.64513609607198,-0.4425094118184665,90.56692855994237,7.494151212230192,41072.23443556351,0%
2025-01-01 20:51:00-05:00,211.89388395595543,-0.4445046192275865,90.56862987432505,7.496078680706578,41072.02621630525,0%
2025-01-01 20:52:00-05:00,212.14263192305256,-0.4464914572328069,90.57032049514389,7.498006038775083,41071.81800889356,0%
2025-01-01 20:53:00-05:00,212.3913799974779,-0.4484698882748806,90.57200039032861,7.49993328700536,41071.6098132613,0%
2025-01-01 20:54:00-05:00,212.64012817890094,-0.4504398749501757,90.57366952800906,7.501860426418974,41071.40162929238,0%
2025-01-01 20:55:00-05:00,212.88887646742072,-0.4524013800166941,90.57532787651897,7.503787457600221,41071.19345691807,0%
2025-01-01 20:56:00-05:00,213.1376248626907,-0.4543543663894881,90.57697540439338,7.50571438158322,41070.985296021005,0%
2025-01-01 20:57:00-05:00,213.3863733647898,-0.45629879714661914,90.57861208037248,7.5076411989791785,41070.777146529676,0%
2025-01-01 20:58:00-05:00,213.6351219733515,-0.45823463552458926,90.58023787339896,7.509567910839872,41070.5690083249,0%
2025-01-01 20:59:00-05:00,213.88387068832952,-0.460161844923678,90.58185275262136,7.511494517902953,41070.360881321525,0%
2025-01-01 21:00:00-05:00,214.132619509667,-0.4620803889066111,90.58345668739346,7.513421020909223,41070.152765434155,0%
2025-01-01 21:01:00-05:00,214.38136843697492,-0.46399023119733646,90.58504964727385,7.51534742093535,41069.944660541034,0%
2025-01-01 21:02:00-05:00,214.6301174702828,-0.4658913356862274,90.58663160202899,7.517273718641847,41069.7365665655,0%
2025-01-01 21:03:00-05:00,214.87886660918554,-0.46778366642562597,90.58820252163093,7.5191999151210345,41069.52848338421,0%
2025-01-01 21:04:00-05:00,215.12761585369503,-0.4696671876356647,90.58976237626072,7.521126011044146,41069.320410919456,0%
2025-01-01 21:05:00-05:00,215.37636520339458,-0.471541863699796,90.59131113630616,7.523052007518781,41069.112349046314,0%
2025-01-01 21:06:00-05:00,215.62511465827163,-0.47340765917055716,90.59284877236513,7.524977905241015,41068.90429768448,0%
2025-01-01 21:07:00-05:00,215.87386421788824,-0.475264538765234,90.59437525524349,7.526903705338696,41068.696256706935,0%
2025-01-01 21:08:00-05:00,216.12261388222188,-0.47711246737150254,90.59589055595816,7.528829408516104,41068.48822603258,0%
2025-01-01 21:09:00-05:00,216.37136365081872,-0.478951410043133,90.59739464573526,7.530755015912077,41068.28020553324,0%
2025-01-01 21:10:00-05:00,216.62011352352656,-0.4807813320049648,90.5988874960127,7.532680528366016,41068.07219511337,0%
2025-01-01 21:11:00-05:00,216.86886350019088,-0.4826021986517103,90.6003690784399,7.534605946713668,41067.86419467766,0%
2025-01-01 21:12:00-05:00,217.11761358032763,-0.48441397554684457,90.60183936487738,7.536531272126193,41067.656204094696,0%
2025-01-01 21:13:00-05:00,217.3663637638717,-0.48621662842741115,90.60329832739937,7.5384565053473525,41067.448223279265,0%
2025-01-01 21:14:00-05:00,217.61511405032047,-0.4880101231999146,90.60474593829207,7.540381647561572,41067.24025209859,0%
2025-01-01 21:15:00-05:00,217.86386443959395,-0.48979442594574524,90.60618217005636,7.542306699532374,41067.03229046545,0%
2025-01-01 21:16:00-05:00,218.1126149311684,-0.49156950291705515,90.6076069954062,7.544231662463551,41066.82433824507,0%
2025-01-01 21:17:00-05:00,218.3613655249422,-0.4933353205420775,90.60902038727123,7.546156537132056,41066.616395348785,0%
2025-01-01 21:18:00-05:00,218.61011622038666,-0.4950918454211947,90.6104223187952,7.54808132474862,41066.4084616412,0%
2025-01-01 21:19:00-05:00,218.85886701738173,-0.49683904433208304,90.61181276333862,7.550006026107979,41066.20053703189,0%
2025-01-01 21:20:00-05:00,219.1076179153673,-0.49857688422581653,90.6131916944771,7.551930642450115,41065.9926213823,0%
2025-01-01 21:21:00-05:00,219.35636891421856,-0.5003053322320361,90.614559086004,7.553855174570966,41065.78471460198,0%
2025-01-01 21:22:00-05:00,219.60512001335672,-0.5020243556550538,90.6159149119288,7.555779623723189,41065.576816551096,0%
2025-01-01 21:23:00-05:00,219.85387121253225,-0.5037339219783697,90.61725914647947,7.557703990831515,41065.368927125404,0%
2025-01-01 21:24:00-05:00,220.1026225114699,-0.5054339988636587,90.61859176410208,7.559628276839895,41065.16104621854,0%
2025-01-01 21:25:00-05:00,220.35137390958175,-0.5071245541497156,90.61991273946069,7.56155248301009,41064.95317368985,0%
2025-01-01 21:26:00-05:00,220.60012540668495,-0.508805555856874,90.6212220474394,7.563476610189624,41064.745309443555,0%
2025-01-01 21:27:00-05:00,220.84887700217405,-0.5104769721832895,90.62251966314103,7.565400659651201,41064.53745333788,0%
2025-01-01 21:28:00-05:00,221.09762869584918,-0.5121387715098543,90.62380556188938,7.5673246322629915,41064.32960527491,0%
2025-01-01 21:29:00-05:00,221.34638048709243,-0.513790922396512,90.62507971922795,7.5692485293069955,41064.121765111966,0%
2025-01-01 21:30:00-05:00,221.59513237567958,-0.515433393587074,90.62634211092205,7.571172351666207,41063.913932749616,0%
2025-01-01 21:31:00-05:00,221.84388436097518,-0.5170661540056714,90.62759271295775,7.573096100640786,41063.70610804331,0%
2025-01-01 21:32:00-05:00,222.09263644275134,-0.5186891727614242,90.62883150154381,7.575019777115409,41063.498290893534,0%
2025-01-01 21:33:00-05:00,222.34138862034808,-0.5203024191449568,90.63005845311059,7.5769433824101275,41063.29048115368,0%
2025-01-01 21:34:00-05:00,222.59014089352323,-0.5219058626330708,90.63127354431211,7.578866917422817,41063.082678722894,0%
2025-01-01 21:35:00-05:00,222.83889326159448,-0.523499472885241,90.63247675202491,7.580790383485861,41062.87488345338,0%
2025-01-01 21:36:00-05:00,223.08764572420466,-0.5250832197477006,90.6336680533498,7.5827137816123855,41062.66709523183,0%
2025-01-01 21:37:00-05:00,223.3363982809764,-0.5266570732525812,90.63484742561174,7.584637112827201,41062.45931394385,0%
2025-01-01 21:38:00-05:00,223.58515093121073,-0.5282210036169156,90.63601484635984,7.586560378481211,41062.25153943973,0%
2025-01-01 21:39:00-05:00,223.83390367462184,-0.5297749812466693,90.63717029336885,7.588483579502426,41062.04377161558,0%
2025-01-01 21:40:00-05:00,224.08265651049734,-0.5313189767334401,90.63831374463834,7.590406717247327,41061.83601032123,0%
2025-01-01 21:41:00-05:00,224.33140943853937,-0.5328529608588322,90.63944517839437,7.592329792658246,41061.62825545133,0%
2025-01-01 21:42:00-05:00,224.58016245801352,-0.5343769045912115,90.6405645730887,7.594252807107883,41061.42050685403,0%
2025-01-01 21:43:00-05:00,224.82891556860696,-0.5358907790900045,90.64167190740032,7.596175761546522,41061.212764423224,0%
2025-01-01 21:44:00-05:00,225.07766876957348,-0.5373945557025755,90.64276716023488,7.598098657354361,41061.00502800635,0%
2025-01-01 21:45:00-05:00,225.32642206058125,-0.5388882059683673,90.64385031072594,7.600021495498597,41060.797297495585,0%
2025-01-01 21:46:00-05:00,225.57517544087565,-0.5403717016158838,90.64492133823455,7.601944277363009,41060.58957273809,0%
2025-01-01 21:47:00-05:00,225.82392890999202,-0.5418450145663061,90.64598022235033,7.603867004040313,41060.38185361249,0%
2025-01-01 21:48:00-05:00,226.07268246748612,-0.543308116932747,90.64702694289169,7.60578967660036,41060.17414000006,0%
2025-01-01 21:49:00-05:00,226.32143611256643,-0.5447609810194247,90.64806147990568,7.607712296456452,41059.966431744884,0%
2025-01-01 21:50:00-05:00,226.5701898448684,-0.546203579325249,90.64908381366926,7.609634864596241,41059.758728737135,0%
2025-01-01 21:51:00-05:00,226.81894366358824,-0.5476358845408706,90.65009392468893,7.611557382441249,41059.55103082017,0%
2025-01-01 21:52:00-05:00,227.06769756835146,-0.5490578695526614,90.65109179370153,7.613479850977488,41059.343337884435,0%
2025-01-01 21:53:00-05:00,227.31645155833482,-0.5504695074398033,90.65207740167436,7.615402271644434,41059.13564977138,0%
2025-01-01 21:54:00-05:00,227.5652056331498,-0.5518707714781722,90.65305072980583,7.617324645437955,41058.92796637054,0%
2025-01-01 21:55:00-05:00,227.81395979196355,-0.5532616351375024,90.65401175952539,7.619246973801568,41058.720287523036,0%
2025-01-01 21:56:00-05:00,228.06271403437293,-0.5546420720852084,90.6549604724944,7.621169257738721,41058.51261311766,0%
2025-01-01 21:57:00-05:00,228.31146835952154,-0.5560120561836079,90.65589685060597,7.623091498706989,41058.30494299413,0%
2025-01-01 21:58:00-05:00,228.5602227669997,-0.5573715614936527,90.65682087598576,7.625013697717007,41058.09727704053,0%
2025-01-01 21:59:00-05:00,228.80897725594002,-0.5587205622721905,90.65773253099195,7.62693585622881,41057.889615096436,0%
2025-01-01 22:00:00-05:00,229.05773182580336,-0.5600590329753055,90.65863179821585,7.628857975377566,41057.68195703654,0%
2025-01-01 22:01:00-05:00,229.30648647603473,-0.561386948257518,90.65951866048209,7.630780056303574,41057.47430273509,0%
2025-01-01 22:02:00-05:00,229.55524120575654,-0.5627042829711885,90.66039310084895,7.63270210047065,41057.266652031416,0%
2025-01-01 22:03:00-05:00,229.80399601451185,-0.5640110121696268,90.66125510260873,7.6346241089212645,41057.05900481036,0%
2025-01-01 22:04:00-05:00,230.0527509014104,-0.5653071111045921,90.66210464928808,7.63654608312507,41056.85136091074,0%
2025-01-01 22:05:00-05:00,230.3015058659737,-0.5665925552296733,90.66294172464825,7.638468024133165,41056.64372021659,0%
2025-01-01 22:06:00-05:00,230.55026090730354,-0.5678673201978749,90.66376631268545,7.640389933420929,41056.43608256615,0%
2025-01-01 22:07:00-05:00,230.79901602491233,-0.5691313818649572,90.66457839763117,7.642311812043078,41056.22844784325,0%
2025-01-01 22:08:00-05:00,231.04777121788345,-0.5703847162870246,90.66537796395242,7.644233661486375,41056.020815884964,0%
2025-01-01 22:09:00-05:00,231.29652648571545,-0.5716272997238063,90.66616499635208,7.64615548281143,41055.81318657453,0%
2025-01-01 22:10:00-05:00,231.54528182748197,-0.5728591086363228,90.66693947976918,7.6480772775041626,41055.605559749296,0%
2025-01-01 22:11:00-05:00,231.79403724255806,-0.5740801196897947,90.66770139937921,7.649999046747952,41055.397935279274,0%
2025-01-01 22:12:00-05:00,232.0427927303265,-0.5752903097529342,90.66845074059425,7.651920791709874,41055.190313036386,0%
2025-01-01 22:13:00-05:00,232.29154828983388,-0.576489655897506,90.66918748906357,7.653842513895927,41054.98269285593,0%
2025-01-01 22:14:00-05:00,232.54030392055364,-0.5776781354010045,90.66991163067352,7.655764214374167,41054.77507462054,0%
2025-01-01 22:15:00-05:00,232.78905962151873,-0.5788557257445286,90.67062315154821,7.657685894652941,41054.56745816544,0%
2025-01-01 22:16:00-05:00,233.0378153921932,-0.580022404615719,90.6713220380493,7.659607555808535,41054.35984337242,0%
2025-01-01 22:17:00-05:00,233.2865712315967,-0.5811781499067298,90.67200827677677,7.661529199355306,41054.152230076135,0%
2025-01-01 22:18:00-05:00,233.53532713917912,-0.582322939717032,90.67268185456868,7.663450826369599,41053.94461815862,0%
2025-01-01 22:19:00-05:00,233.7840831139555,-0.5834567523514932,90.67334275850193,7.665372438366628,41053.73700745436,0%
2025-01-01 22:20:00-05:00,234.03283915535448,-0.5845795663231089,90.67399097589198,7.667294036437589,41053.52939784394,0%
2025-01-01 22:21:00-05:00,234.28159526238366,-0.5856913603510995,90.67462649429363,7.669215622095926,41053.32178916225,0%
2025-01-01 22:22:00-05:00,234.53035143446158,-0.5867921133636069,90.67524930150068,7.67113719643743,41053.11418128929,0%
2025-01-01 22:23:00-05:00,234.77910767058313,-0.5878818044958432,90.67585938554683,7.6730587609741825,41052.90657406032,0%
2025-01-01 22:24:00-05:00,235.02786397005153,-0.588960413092405,90.67645673470527,7.674980316913016,41052.69896734345,0%
2025-01-01 22:25:00-05:00,235.2766203321632,-0.5900279187068539,90.67704133748914,7.67690186545742,41052.49136100732,0%
2025-01-01 22:26:00-05:00,235.52537675589735,-0.5910843011013504,90.67761318265218,7.678823408130226,41052.28375488605,0%
2025-01-01 22:27:00-05:00,235.77413324064716,-0.5921295402487962,90.67817225918806,7.680744946028533,41052.07614885983,0%
2025-01-01 22:28:00-05:00,236.02288978537408,-0.5931636163311923,90.6787185563316,7.682666480680606,41051.86854276234,0%
2025-01-01 22:29:00-05:00,236.27164638946545,-0.5941865097420822,90.67925206355795,7.6845880131873905,41051.66093647347,0%
2025-01-01 22:30:00-05:00,236.52040305187484,-0.5951982010848632,90.67977277058391,7.686509545075458,41051.45332982714,0%
2025-01-01 22:31:00-05:00,236.76915977197257,-0.5961986711751356,90.68028066736684,7.688431077451276,41051.24572270274,0%
2025-01-01 22:32:00-05:00,237.01791654870462,-0.5971879010391603,90.68077574410628,7.690352611841685,41051.03811493431,0%
2025-01-01 22:33:00-05:00,237.26667338143213,-0.5981658719160974,90.6812579912427,7.692274149352579,41050.83050640139,0%
2025-01-01 22:34:00-05:00,237.51543026908783,-0.599132565256523,90.68172739945905,7.694195691517481,41050.62289693736,0%
2025-01-01 22:35:00-05:00,237.76418721092264,-0.6000879627243475,90.68218395967976,7.696117239543659,41050.415286410935,0%
2025-01-01 22:36:00-05:00,238.01294420617543,-0.6010320461964819,90.68262766307146,7.698038794647186,41050.20767468992,0%
2025-01-01 22:37:00-05:00,238.26170125376845,-0.6019647977625727,90.68305850104363,7.699960358354893,41050.00006160857,0%
2025-01-01 22:38:00-05:00,238.51045835303844,-0.6028861997268102,90.68347646524757,7.701881931778236,41049.7924470461,0%
2025-01-01 22:39:00-05:00,238.75921550289596,-0.6037962346066086,90.68388154757793,7.703803516448044,41049.58483083647,0%
2025-01-01 22:40:00-05:00,239.00797270266926,-0.6046948851345537,90.68427374017146,7.705725113468595,41049.3772128598,0%
2025-01-01 22:41:00-05:00,239.25672995126328,-0.6055821342571486,90.68465303540872,7.707646724370765,41049.16959295004,0%
2025-01-01 22:42:00-05:00,239.50548724799023,-0.6064579651366725,90.68501942591249,7.709568350266952,41048.96197098657,0%
2025-01-01 22:43:00-05:00,239.75424459175252,-0.607322361150044,90.68537290454972,7.711489992681129,41048.75434680428,0%
2025-01-01 22:44:00-05:00,240.00300198185755,-0.608175305890501,90.68571346442988,7.713411652719407,41048.54672028321,0%
2025-01-01 22:45:00-05:00,240.25175941718675,-0.6090167831666295,90.68604109890688,7.7153333319136435,41048.33909125757,0%
2025-01-01 22:46:00-05:00,240.5005168970472,-0.6098467770039184,90.68635580157738,7.717255031367088,41048.13145960783,0%
2025-01-01 22:47:00-05:00,240.7492744203131,-0.6106652716437934,90.68665756628275,7.719176752606294,41047.923825168815,0%
2025-01-01 22:48:00-05:00,240.99803198617317,-0.6114722515450741,90.68694638710762,7.721098496844502,41047.71618780925,0%
2025-01-01 22:49:00-05:00,241.2467895938177,-0.6122677013837221,90.68722225838057,7.723020265281132,41047.5085473994,0%
2025-01-01 22:50:00-05:00,241.49554724210589,-0.6130516060527246,90.68748517467507,7.724942059445213,41047.30090377395,0%
2025-01-01 22:51:00-05:00,241.7443049303183,-0.6138239506634109,90.68773513080794,7.726863880442246,41047.09325681346,0%
2025-01-01 22:52:00-05:00,241.99306265731835,-0.6145847205446027,90.6879721218412,7.728785729787097,41046.88560635424,0%
2025-01-01 22:53:00-05:00,242.24182042237976,-0.6153339012439585,90.6881961430804,7.730707608575697,41046.67795227797,0%
2025-01-01 22:54:00-05:00,242.49057822434904,-0.6160714785272292,90.68840719007662,7.732629518333567,41046.47029441993,0%
2025-01-01 22:55:00-05:00,242.73933606249864,-0.6167974383795172,90.68860525862449,7.734551460148791,41046.26263266271,0%
2025-01-01 22:56:00-05:00,242.98809393566947,-0.6175117670046103,90.68879034476451,7.736473435541115,41046.05496684235,0%
2025-01-01 22:57:00-05:00,243.23685184312777,-0.6182144508261067,90.68896244478073,7.738395445597173,41045.847296841705,0%
2025-01-01 22:58:00-05:00,243.48560978370355,-0.6189054764868283,90.6891215552033,7.740317491830774,41045.63962249755,0%
2025-01-01 22:59:00-05:00,243.73436775655173,-0.6195848308498515,90.68926767280638,7.7422395754334215,41045.43194368149,0%
2025-01-01 23:00:00-05:00,243.98312576081054,-0.6202525009983688,90.68940079460911,7.744161697601458,41045.224260264724,0%
2025-01-01 23:01:00-05:00,244.2318837953193,-0.6209084742356987,90.68952091787662,7.7460838598312876,41045.01657208605,0%
2025-01-01 23:02:00-05:00,244.4806418593164,-0.6215527380861601,90.68962804011787,7.748006063207418,41044.80887902882,0%
2025-01-01 23:03:00-05:00,244.729399951624,-0.6221852802946484,90.68972215908828,7.749928309229074,41044.601180931604,0%
2025-01-01 23:04:00-05:00,244.9781580714817,-0.6228060888274481,90.68980327278713,7.751850598975228,41044.39347767847,0%
2025-01-01 23:05:00-05:00,245.22691621770696,-0.6234151518719239,90.68987137946033,7.7537729339390165,41044.185769108815,0%
2025-01-01 23:06:00-05:00,245.47567438953516,-0.624012457837245,90.68992647759764,7.755695315186463,41043.97805510815,0%
2025-01-01 23:07:00-05:00,245.724432585774,-0.6245979953541694,90.68996856593556,7.757617744213449,41043.770335515605,0%
2025-01-01 23:08:00-05:00,245.97319080565057,-0.6251717532756508,90.68999764345455,7.759540222084847,41043.562610217035,0%
2025-01-01 23:09:00-05:00,246.22194904798,-0.6257337206766771,90.69001370938179,7.761462750276971,41043.35487905378,0%
2025-01-01 23:10:00-05:00,246.4707073119796,-0.6262838868548355,90.69001676318841,7.763385329855896,41043.147141911584,0%
2025-01-01 23:11:00-05:00,246.71946559645053,-0.6268222413301842,90.69000680459243,7.76530796229457,41042.93939863236,0%
2025-01-01 23:12:00-05:00,246.96822390050707,-0.6273487738457233,90.68998383355616,7.7672306487550085,41042.731649091504,0%
2025-01-01 23:13:00-05:00,247.21698222326188,-0.6278634743674807,90.68994785028725,7.769153390388763,41042.52389316575,0%
2025-01-01 23:14:00-05:00,247.46574056350988,-0.6283663330846041,90.68989885524,7.771076188665969,41042.31613069739,0%
2025-01-01 23:15:00-05:00,247.71449892047153,-0.6288573404097456,90.68983684911241,7.772999044618193,41042.10836157615,0%
2025-01-01 23:16:00-05:00,247.96325729292286,-0.6293364869790784,90.68976183284961,7.774921959719354,41041.90058564407,0%
2025-01-01 23:17:00-05:00,248.21201568008698,-0.62980376365259,90.68967380764039,7.776844934993409,41041.69280279177,0%
2025-01-01 23:18:00-05:00,248.46077408074373,-0.6302591615141696,90.68957277492055,7.778767971899099,41041.48501286298,0%
2025-01-01 23:19:00-05:00,248.7095324941051,-0.6307026718718577,90.6894587363696,7.78069107145396,41041.2772157492,0%
2025-01-01 23:20:00-05:00,248.95829091894606,-0.6311342862579353,90.68933169391401,7.782614235114331,41041.06941129449,0%
2025-01-01 23:21:00-05:00,249.2070493544783,-0.6315539964291315,90.68919164972382,7.784537463887345,41040.86159939156,0%
2025-01-01 23:22:00-05:00,249.45580779947534,-0.6319617943667828,90.68903860621602,7.786460759218365,41040.65377988578,0%
2025-01-01 23:23:00-05:00,249.70456625303723,-0.6323576722769745,90.68887256605144,7.788384122215904,41040.44595265904,0%
2025-01-01 23:24:00-05:00,249.95332471425817,-0.6327416225906364,90.68869353213616,7.790307553990708,41040.23811759288,0%
2025-01-01 23:25:00-05:00,250.20208318191197,-0.6331136379638597,90.6885015076226,7.792231055967493,41040.03027453517,0%
2025-01-01 23:26:00-05:00,250.45084165519467,-0.633473711277752,90.68829649590641,7.794154629141933,41039.82242338003,0%
2025-01-01 23:27:00-05:00,250.6996001328843,-0.6338218356389411,90.6880785006301,7.796078274926827,41039.614563976655,0%
2025-01-01 23:28:00-05:00,250.94835861417366,-0.6341580043792856,90.68784752567919,7.7980019943056496,41039.40669622062,0%
2025-01-01 23:29:00-05:00,251.19711709783542,-0.6344822110564351,90.68760357518593,7.799925788684988,41039.19881996183,0%
2025-01-01 23:30:00-05:00,251.44587558306603,-0.6347944494535513,90.68734665352542,7.801849659035425,41038.990935097434,0%
2025-01-01 23:31:00-05:00,251.6946340686252,-0.6350947135798118,90.68707676531942,7.803773606763712,41038.78304147741,0%
2025-01-01 23:32:00-05:00,251.943392553718,-0.6353829976701082,90.68679391543226,7.805697632822463,41038.575139000895,0%
2025-01-01 23:33:00-05:00,252.1921510371008,-0.6356592961856232,90.68649810897482,7.807621738603591,41038.36722751961,0%
2025-01-01 23:34:00-05:00,252.44090951797855,-0.6359236038134274,90.68618935130036,7.809545925052037,41038.1593069336,0%
2025-01-01 23:35:00-05:00,252.68966799510358,-0.6361759154671376,90.68586764800851,7.811470193553071,41037.95137709546,0%
2025-01-01 23:36:00-05:00,252.93842646757437,-0.6364162262865014,90.68553300494158,7.813394545146225,41037.743437895086,0%
2025-01-01 23:37:00-05:00,253.18718493446735,-0.6366445316376849,90.68518542818599,7.81531898087966,41037.53548922152,0%
2025-01-01 23:38:00-05:00,253.43594339455416,-0.6368608271136731,90.68482492407367,7.817243502104094,41037.327530931245,0%
2025-01-01 23:39:00-05:00,253.68470184701974,-0.6370651085336915,90.68445149917846,7.819168109753545,41037.119562925676,0%
2025-01-01 23:40:00-05:00,253.93346029063338,-0.6372573719440625,90.68406516031995,7.82109280516912,41036.91158506242,0%
2025-01-01 23:41:00-05:00,254.18221872458219,-0.6374376136174817,90.68366591455927,7.823017589264358,41036.7035972453,0%
2025-01-01 23:42:00-05:00,254.43097714764033,-0.6376058300539226,90.68325376920323,7.824942463367477,41036.495599333306,0%
2025-01-01 23:43:00-05:00,254.6797355589896,-0.6377620179797991,90.68282873179983,7.826867428386606,41036.28759123098,0%
2025-01-01 23:44:00-05:00,254.9284939574005,-0.6379061743490279,90.6823908101425,7.828792485640315,41036.0795727985,0%
2025-01-01 23:45:00-05:00,255.17725234206318,-0.6380382963420326,90.68194001226554,7.830717636018891,41035.87154394236,0%
2025-01-01 23:46:00-05:00,255.42601071174866,-0.6381583813668599,90.68147634644842,7.832642880821983,41035.66350452493,0%
2025-01-01 23:47:00-05:00,255.67476906564383,-0.6382664270581545,90.68099982121113,7.834568220934919,41035.45545445334,0%
2025-01-01 23:48:00-05:00,255.92352740251968,-0.6383624312783254,90.68051044531857,7.836493657646708,41035.2473935912,0%
2025-01-01 23:49:00-05:00,256.17228572146036,-0.6384463921165974,90.68000822777648,7.838419191933397,41035.03932183588,0%
2025-01-01 23:50:00-05:00,256.4210440215637,-0.6385183078894323,90.67949317783271,7.840344824743575,41034.83123908794,0%
2025-01-01 23:51:00-05:00,256.6698023015865,-0.6385781771410495,90.67896530497916,7.842270557364986,41034.62314521117,0%
