Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Radiant Flux (W),Counts,Airmass
2024-08-22 15:49:53-04:00,66.37100362779574,5.224596255845107,297.84567480082467,-22.834151635044154,5896.941615890066,1.72597275221733e-12,4240109.0372075,-2.570182502171648
2024-08-22 15:49:53.500000-04:00,66.40166234621152,5.2107180928006205,297.81294181864183,-22.82455689650696,5895.231037104523,1.7272168409719474e-12,4243165.326459323,-2.5711952026538976
2024-08-22 15:49:54-04:00,66.43232494114417,5.196817275250299,297.7801934281588,-22.814967394469008,5893.521389079372,1.7284620255902152e-12,4246224.307863361,-2.572208215163395
2024-08-22 15:49:54.500000-04:00,66.46299140378373,5.1828937942478905,297.7474296235438,-22.805383135356035,5891.812673086876,1.7297083043029414e-12,4249285.97707333,-2.573221538670005
2024-08-22 15:49:55-04:00,66.4936617253163,5.168947640869938,297.714650398979,-22.795804125593527,5890.1048903988385,1.7309556743543292e-12,4252350.327319206,-2.5742351721403267
2024-08-22 15:49:55.500000-04:00,66.52433589691552,5.154978806213492,297.6818557486689,-22.786230371617304,5888.398042288383,1.7322041319585464e-12,4255417.349300527,-2.575249114536562
2024-08-22 15:49:56-04:00,66.5550139097502,5.140987281398099,297.64904566683737,-22.77666187986859,5886.692130029178,1.7334536722620408e-12,4258487.03109382,-2.576263364817034
2024-08-22 15:49:56.500000-04:00,66.58569575498392,5.126973057566129,297.6162201477277,-22.767098656793078,5884.987154895219,1.7347042893089252e-12,4261559.358067562,-2.5772779219362745
2024-08-22 15:49:57-04:00,66.61638142376893,5.112936125881348,297.58337918559914,-22.7575407088404,5883.2831181607025,1.7359559760089757e-12,4264634.312803561,-2.57829278484507
2024-08-22 15:49:57.500000-04:00,66.64707090725094,5.0988764775297755,297.55052277473567,-22.74798804247024,5881.580021101189,1.7372087241060517e-12,4267711.875019379,-2.5793079524898137
2024-08-22 15:49:58-04:00,66.67776419656995,5.08479410371984,297.51765090943786,-22.73844066414538,5879.877864992299,1.738462524147167e-12,4270792.021492349,-2.580323423813231
2024-08-22 15:49:58.500000-04:00,66.7084612828578,5.07068899568252,297.4847635840285,-22.728898580336413,5878.17665111058,1.7397173654443036e-12,4273874.7259657625,-2.581339197753866
2024-08-22 15:49:59-04:00,66.7391621572386,5.056561144670661,297.45186079284423,-22.71936179751501,5876.476380732317,1.7409732360232181e-12,4276959.959023108,-2.5823552732468
2024-08-22 15:49:59.500000-04:00,66.76986681082728,5.04241054196048,297.4189425302492,-22.70983032216468,5874.777055135419,1.7422301225372337e-12,4280047.687876287,-2.5833716492224905
2024-08-22 15:50:00-04:00,66.80057523473583,5.028237178849759,297.38600879062255,-22.700304160771385,5873.078675597769,1.7434880101103517e-12,4283137.875980194,-2.584388324607767
2024-08-22 15:50:00.500000-04:00,66.83128742006541,5.014041046659646,297.3530595683646,-22.690783319827126,5871.3812433978455,1.7447468820060413e-12,4286230.482219048,-2.5854052983254396
2024-08-22 15:50:01-04:00,66.86200335791104,4.999822136733921,297.3200948578947,-22.6812678058289,5869.684759814557,1.7460067188488425e-12,4289325.458994147,-2.5864225692944007
2024-08-22 15:50:01.500000-04:00,66.89272303936156,4.985580440438532,297.28711465365365,-22.671757625281618,5867.989226127742,1.7472674964973924e-12,4292422.746998642,-2.5874401364293096
2024-08-22 15:50:02-04:00,66.92344645549478,4.971315949163528,297.2541189501026,-22.66225278469445,5866.294643617524,1.7485291788190922e-12,4295522.25746742,-2.588457998640975
2024-08-22 15:50:02.500000-04:00,66.95417359738454,4.957028654320303,297.22110774172205,-22.652753290583604,5864.6010135648185,1.7497916820991848e-12,4298623.784742719,-2.5894761548360434
2024-08-22 15:50:03-04:00,66.98490445609885,4.942718547344782,297.1880810230136,-22.643259149470083,5862.908337250905,1.7510544640224546e-12,4301725.996546469,-2.5904946039172394
2024-08-22 15:50:03.500000-04:00,67.01563902269503,4.928385619695149,297.15503878849563,-22.633770367878167,5861.21661595719,1.752302506518871e-12,4304791.998753673,-2.5915133447835155
2024-08-22 15:50:04-04:00,67.04637728822253,4.914029862853102,297.12198103271334,-22.62428695234348,5859.525850966602,1.7535359226970152e-12,4307822.069232404,-2.5925323763291828
2024-08-22 15:50:04.500000-04:00,67.07711924373044,4.899651268322875,297.08890775022485,-22.61480890940146,5857.836043561573,1.7547692205120893e-12,4310851.848934631,-2.593551697445139
2024-08-22 15:50:05-04:00,67.10786488025379,4.885249827632798,297.0558189356167,-22.605336245599222,5856.147195026144,1.756002919249954e-12,4313882.613563384,-2.594571307017585
2024-08-22 15:50:05.500000-04:00,67.13861418882064,4.870825532334487,297.0227145834895,-22.595868967484293,5854.459306643932,1.757237104119104e-12,4316914.572446017,-2.5955912039292297
2024-08-22 15:50:06-04:00,67.16936716045804,4.856378374002707,296.98959468846624,-22.58640708161133,5852.772379699377,1.7584718158308507e-12,4319947.825595927,-2.59661138705856
2024-08-22 15:50:06.500000-04:00,67.20012378617896,4.841908344236083,296.9564592451936,-22.576950594543348,5851.086415477899,1.7597070851050634e-12,4322982.448481048,-2.5976318552796993
2024-08-22 15:50:07-04:00,67.23088405699585,4.8274154346562375,296.9233082483358,-22.567499512846897,5849.401415265081,1.7609429397043847e-12,4326018.509304444,-2.598652607462919
2024-08-22 15:50:07.500000-04:00,67.26164796390732,4.812899636909379,296.8901416925779,-22.558053843093138,5847.717380346847,1.762179406481792e-12,4329056.074034453,-2.5996736424745186
2024-08-22 15:50:08-04:00,67.29241549790834,4.798360942664486,296.8569595726284,-22.54861359186226,5846.034312010238,1.7634165120986399e-12,4332095.208168661,-2.600694959176336
2024-08-22 15:50:08.500000-04:00,67.3231866499908,4.783799343615282,296.8237618832135,-22.539178765736178,5844.352211542142,1.7646542832970374e-12,4335135.977403041,-2.601716556426531
2024-08-22 15:50:09-04:00,67.35396141113108,4.7692148314786875,296.79054861908446,-22.529749371307247,5842.671080230799,1.7658927469934952e-12,4338178.447862009,-2.6027384330786374
2024-08-22 15:50:09.500000-04:00,67.38473977230447,4.754607397996263,296.75731977500965,-22.520325415168635,5840.990919364144,1.7671319302961477e-12,4341222.686140733,-2.6037605879825945
2024-08-22 15:50:10-04:00,67.41552172448142,4.73997703493325,296.7240753457796,-22.510906903920958,5839.311730230901,1.7683718604813278e-12,4344268.759247584,-2.604783019984015
2024-08-22 15:50:10.500000-04:00,67.44630725861835,4.7253237340786445,296.6908153262076,-22.501493844172177,5837.633514120687,1.769612564950452e-12,4347316.734498224,-2.605805727924207
2024-08-22 15:50:11-04:00,67.47709636567048,4.710647487246279,296.6575397111278,-22.492086242534807,5835.956272323393,1.7708540711758592e-12,4350366.679382543,-2.6068287106404435
2024-08-22 15:50:11.500000-04:00,67.50788903658359,4.695948286274144,296.6242484953951,-22.482684105626685,5834.280006129376,1.7720964066392457e-12,4353418.661413418,-2.607851966965893
2024-08-22 15:50:12-04:00,67.53868526229799,4.681226123024421,296.59094167388423,-22.47328744007,5832.604716829321,1.773339598766124e-12,4356472.7479657065,-2.608875495729704
2024-08-22 15:50:12.500000-04:00,67.56948503374574,4.666480989383648,296.5576192414949,-22.463896252495843,5830.9304057149775,1.7745836748570545e-12,4359529.006107297,-2.60989929575651
2024-08-22 15:50:13-04:00,67.60028834185572,4.651712877262747,296.52428119314607,-22.454510549539204,5829.257074078299,1.7758286620184716e-12,4362587.502429183,-2.610923365866962
2024-08-22 15:50:13.500000-04:00,67.63109517754243,4.636921778597738,296.4909275237788,-22.445130337840208,5827.584723211692,1.777074587091845e-12,4365648.30287143,-2.611947704877586
2024-08-22 15:50:14-04:00,67.66190553172278,4.622107685349032,296.4575582283546,-22.435755624044116,5825.913354407963,1.7783214765826947e-12,4368711.472548796,-2.612972311600779
2024-08-22 15:50:14.500000-04:00,67.69271939529975,4.607270589501927,296.4241733018604,-22.42638641480465,5824.242968960958,1.7795693565891508e-12,4371777.075575221,-2.6139971848444357
2024-08-22 15:50:15-04:00,67.72353675917493,4.592410483066008,296.3907727393021,-22.41702271677975,5822.573568164762,1.78081825273197e-12,4374845.17489191,-2.6150223234124015
2024-08-22 15:50:15.500000-04:00,67.75435761423816,4.577527358076433,296.3573565357065,-22.407664536630595,5820.9051533135635,1.782068190084741e-12,4377915.832095865,-2.6160477261045783
2024-08-22 15:50:16-04:00,67.78518195137683,4.562621206592595,296.3239246861241,-22.398311881026945,5819.23772570258,1.7833191931041806e-12,4380989.107268654,-2.6170733917163282
2024-08-22 15:50:16.500000-04:00,67.81600976147189,4.547692020699588,296.2904771856269,-22.3889647566428,5817.571286627308,1.7845712855628544e-12,4384065.058811123,-2.6180993190389428
2024-08-22 15:50:17-04:00,67.84684103539145,4.532739792506901,296.25701402931026,-22.379623170159615,5815.905837384043,1.7858244904822766e-12,4387143.743279049,-2.6191255068592763
2024-08-22 15:50:17.500000-04:00,67.87767576400482,4.517764514150461,296.2235352122906,-22.370287128262,5814.241379269191,1.7870788300684864e-12,4390225.215224873,-2.6201519539602236
2024-08-22 15:50:18-04:00,67.90851393817096,4.502766177789769,296.1900407297051,-22.360956637641163,5812.577913579816,1.7883343256483826e-12,4393309.527041298,-2.6211786591203214
2024-08-22 15:50:18.500000-04:00,67.93935554874068,4.487744775610863,296.1565305767156,-22.351631704994215,5810.915441613541,1.789590997608471e-12,4396396.728810811,-2.622205621113823
2024-08-22 15:50:19-04:00,67.97020058656084,4.472700299824744,296.1230047485058,-22.342312337024197,5809.253964668549,1.790848865335554e-12,4399486.868159979,-2.623232838710686
2024-08-22 15:50:19.500000-04:00,68.00104904247532,4.457632742668103,296.08946324028017,-22.332998540437934,5807.593484043215,1.7921079471599195e-12,4402579.990119881,-2.6242603106768034
2024-08-22 15:50:20-04:00,68.03190090730993,4.442542096403342,296.0559060472688,-22.32369032195049,5805.934001036868,1.7933682602999696e-12,4405676.136990086,-2.625288035773502
2024-08-22 15:50:20.500000-04:00,68.06275617189777,4.427428353317699,296.02233316471904,-22.314387688278753,5804.275516948688,1.7946298208107449e-12,4408775.348212193,-2.6263160127582412
2024-08-22 15:50:21-04:00,68.09361482705503,4.412291505724949,295.9887445879077,-22.305090646150283,5802.618033079209,1.7958926435329922e-12,4411877.660244704,-2.6273442403836356
2024-08-22 15:50:21.500000-04:00,68.12447686359953,4.397131545964325,295.9551403121296,-22.295799202294404,5800.961550728863,1.7971567420471771e-12,4414983.106450058,-2.628372717398421
2024-08-22 15:50:22-04:00,68.15534227233574,4.381948466401475,295.92152033270224,-22.28651336344532,5799.306071198363,1.798422128628788e-12,4418091.716984817,-2.6294014425471115
2024-08-22 15:50:22.500000-04:00,68.18621104406398,4.366742259427076,295.8878846449694,-22.277233136346947,5797.651595789712,1.7996888142060044e-12,4421203.518695681,-2.630430414569455
2024-08-22 15:50:23-04:00,68.21708316958225,4.351512917458388,295.8542332442931,-22.267958527743875,5795.998125804517,1.8009568083222623e-12,4424318.535027523,-2.631459632201422
2024-08-22 15:50:23.500000-04:00,68.2479586396792,4.336260432938497,295.8205661260625,-22.258689544390474,5794.345662545615,1.8022261190991757e-12,4427436.785932297,-2.6324890941741916
2024-08-22 15:50:24-04:00,68.2788374451317,4.320984798336973,295.7868832856882,-22.249426193044652,5792.694207315998,1.803496753204422e-12,4430558.287790143,-2.633518799214841
2024-08-22 15:50:24.500000-04:00,68.30971957672095,4.3056860061491555,295.75318471860123,-22.24016848046823,5791.0437614188195,1.8047687158217096e-12,4433683.0533356145,-2.634548746046287
2024-08-22 15:50:25-04:00,68.34060502521346,4.290364048897668,295.7194704202621,-22.230916413432865,5789.394326158516,1.8060420106227348e-12,4436811.091588779,-2.6355789333866277
2024-08-22 15:50:25.500000-04:00,68.37149378137305,4.275018919130328,295.6857403861487,-22.22166999871221,5787.745902839348,1.8073166397439307e-12,4439942.407798104,-2.636609359950004
2024-08-22 15:50:26-04:00,68.40238583595713,4.259650609422928,295.651994611764,-22.212429243084692,5786.098492765954,1.8085926037643903e-12,4443077.003386216,-2.6376400244462803
2024-08-22 15:50:26.500000-04:00,68.43328117971738,4.244259112375558,295.61823309263445,-22.203194153337915,5784.452097244054,1.8098699016862454e-12,4446214.875901704,-2.638670925580555
2024-08-22 15:50:27-04:00,68.46417980339808,4.228844420617013,295.58445582430915,-22.193964736261048,5782.806717579204,1.8111485309190025e-12,4449356.018980635,-2.63970206205399
2024-08-22 15:50:27.500000-04:00,68.49508169773551,4.21340652680223,295.5506628023652,-22.18474099865379,5781.1623550782815,1.8124284872639667e-12,4452500.42230829,-2.640733432562814
2024-08-22 15:50:28-04:00,68.52598685346595,4.197945423612454,295.5168540223955,-22.17552294731489,5779.519011047526,1.8137097649033105e-12,4455648.071592309,-2.6417650357995854
2024-08-22 15:50:28.500000-04:00,68.5568952613119,4.182461103756756,295.483029480023,-22.16631058905309,5777.876686794405,1.814992356387804e-12,4458798.948532551,-2.6427968704519733
2024-08-22 15:50:29-04:00,68.5878069119947,4.16695355996991,295.44918917089166,-22.157103930681885,5776.235383626775,1.8162762526279054e-12,4461953.030799201,-2.643828935203328
2024-08-22 15:50:29.500000-04:00,68.61872179623069,4.151422785014009,295.4153330906697,-22.1479029790203,5774.595102852938,1.8175614428849064e-12,4465110.292011024,-2.644861228732592
2024-08-22 15:50:30-04:00,68.64963990472486,4.1358687716795295,295.38146123504816,-22.1387077408899,5772.955845781148,1.8188479147626993e-12,4468270.701715139,-2.64589374971462
2024-08-22 15:50:30.500000-04:00,68.68056122817931,4.120291512782846,295.34757359974463,-22.129518223122204,5771.317613720929,1.820135654197608e-12,4471434.225362027,-2.646926496819351
2024-08-22 15:50:31-04:00,68.71148575729119,4.104691001167686,295.3136701804978,-22.120334432551143,5769.680407981721,1.8214246454489096e-12,4474600.824282262,-2.647959468712637
2024-08-22 15:50:31.500000-04:00,68.74241348275054,4.089067229705336,295.2797509730717,-22.11115637601708,5768.044229873598,1.8227148710853253e-12,4477770.455653311,-2.6489926640557866
2024-08-22 15:50:32-04:00,68.77334439524293,4.073420191294172,295.2458159732549,-22.101984060366558,5766.4090807072225,1.8240063119684156e-12,4480943.072458747,-2.6500260815055943
2024-08-22 15:50:32.500000-04:00,68.80427848544322,4.057749878861397,295.2118651768586,-22.092817492448486,5764.774961793185,1.8252989472312073e-12,4484118.623435745,-2.651059719714746
2024-08-22 15:50:33-04:00,68.83521574402567,4.042056285359779,295.1778985797204,-22.08365667912154,5763.141874443283,1.826592754248171e-12,4487297.053001324,-2.6520935773309935
2024-08-22 15:50:33.500000-04:00,68.86615616165602,4.026339403771256,295.14391617769974,-22.074501627245713,5761.509819969044,1.8278877085978947e-12,4490478.3011606475,-2.6531276529980934
2024-08-22 15:50:34-04:00,68.89709972899477,4.010599227104599,295.1099179666835,-22.06535234369029,5759.878799683141,1.8291837840111503e-12,4493662.303379446,-2.6541619453548977
2024-08-22 15:50:34.500000-04:00,68.92804643669662,3.9948357483963823,295.07590394258,-22.05620883532727,5758.248814898209,1.83048095230513e-12,4496848.990422458,-2.6551964530360905
2024-08-22 15:50:35-04:00,68.95899627540987,3.979048960712245,295.0418741013233,-22.047071109033414,5756.619866927237,1.831779183296146e-12,4500038.28813896,-2.6562311746719534
2024-08-22 15:50:35.500000-04:00,68.98994923577787,3.963238857144504,295.0078284388727,-22.037939171693186,5754.991957084054,1.8330784446864608e-12,4503230.117184749,-2.657266108888018
2024-08-22 15:50:36-04:00,69.0209053084396,3.9474054308136166,294.97376695121187,-22.028813030196233,5753.365086682887,1.8343787019192046e-12,4506424.392665731,-2.6583012543053517
2024-08-22 15:50:36.500000-04:00,69.05186448402348,3.931548674869392,294.9396896343481,-22.019692691434507,5751.739257037895,1.835679917992076e-12,4509621.023680244,-2.659336609540871
2024-08-22 15:50:37-04:00,69.08282675315704,3.915668582487604,294.90559648431395,-22.010578162308974,5750.114469464297,1.836982053217741e-12,4512819.912730443,-2.660372173206574
2024-08-22 15:50:37.500000-04:00,69.11379210645946,3.899765146874497,294.8714874971685,-22.001469449724482,5748.490725277485,1.8382850649203214e-12,4516020.954976677,-2.661407943910119
2024-08-22 15:50:38-04:00,69.14476053454678,3.883838361263327,294.8373626689949,-21.99236656059208,5746.868025793467,1.839588907048433e-12,4519224.037286867,-2.6624439202545456
2024-08-22 15:50:38.500000-04:00,69.17573202802542,3.867888218916448,294.8032219958991,-21.983269501825248,5745.246372328144,1.8408935296858165e-12,4522429.037034291,-2.6634801008387097
2024-08-22 15:50:39-04:00,69.20670657750074,3.8519147131240987,294.76906547401364,-21.97417828034512,5743.625766198261,1.842198878431532e-12,4525635.820574937,-2.664516484256667
2024-08-22 15:50:39.500000-04:00,69.23768417356683,3.8359178372059652,294.73489309949946,-21.965092903079906,5742.006208721317,1.843504893620823e-12,4528844.241333451,-2.665553069097743
2024-08-22 15:50:40-04:00,69.2686648068209,3.8198975845093934,294.7007048685376,-21.95601337695967,5740.387701214605,1.844811509350186e-12,4532054.137408063,-2.6665898539471122
2024-08-22 15:50:40.500000-04:00,69.29964846784495,3.8038539484110965,294.66650077733567,-21.946939708920098,5738.770244995932,1.8461186522642783e-12,4535265.328590453,-2.6676268373853658
2024-08-22 15:50:41-04:00,69.33063514721992,3.7877869223166747,294.6322808221297,-21.93787190590502,5737.153841384012,1.8474262400661956e-12,4538477.612706021,-2.6686640179882177
2024-08-22 15:50:41.500000-04:00,69.36162483552286,3.771696499659984,294.5980449991781,-21.928809974861696,5735.538491697631,1.8487341797209216e-12,4541690.7612004,-2.669701394327035
2024-08-22 15:50:42-04:00,69.39261752332257,3.75558267390467,294.563793304766,-21.91975392274223,5733.924197255966,1.850042365346833e-12,4544904.513959617,-2.6707389649686624
2024-08-22 15:50:42.500000-04:00,69.42361320118347,3.7394454385425244,294.52952573520196,-21.910703756503754,5732.310959378522,1.851350675854389e-12,4548118.5735091865,-2.671776728475405
2024-08-22 15:50:43-04:00,69.45461185966555,3.7232847870958135,294.49524228682395,-21.901659483109867,5730.698779385461,1.852658972507786e-12,4551332.599023953,-2.672814683404848
2024-08-22 15:50:43.500000-04:00,69.4856134893196,3.70710071311393,294.46094295599255,-21.89262110952986,5729.087658597432,1.8539670967929428e-12,4554546.201090473,-2.6738528283099403
2024-08-22 15:50:44-04:00,69.51661808069505,3.6908932101777996,294.42662773909694,-21.883588642737482,5727.477598335348,1.8552748692971184e-12,4557758.938954638,-2.674891161739133
2024-08-22 15:50:44.500000-04:00,69.54762562433739,3.6746622718962256,294.3922966325472,-21.874562089709038,5725.868599920061,1.856582090741172e-12,4560970.32305757,-2.6759296822365854
2024-08-22 15:50:45-04:00,69.57863611077873,3.658407891908702,294.3579496327858,-21.865541457430734,5724.2606646736585,1.857888546749937e-12,4564179.826754753,-2.676968388341314
2024-08-22 15:50:45.500000-04:00,69.60964953055321,3.6421300638821026,294.3235867362763,-21.85652675289221,5722.653793918304,1.859194018116177e-12,4567386.911530974,-2.6780072785879336
2024-08-22 15:50:46-04:00,69.64066587418966,3.62582878151495,294.2892079395091,-21.84751798308609,5721.0479889762,1.8604982976752095e-12,4570591.068455349,-2.6790463515066985
2024-08-22 15:50:46.500000-04:00,69.67168513220736,3.609504038535102,294.2548132390051,-21.838515155015102,5719.443251170791,1.861801212959572e-12,4573791.873835877,-2.680085605622673
2024-08-22 15:50:47-04:00,69.70270729512279,3.59315582869923,294.22040263130344,-21.829518275680467,5717.839581824731,1.8631026506599596e-12,4576989.049311379,-2.6811250394570703
2024-08-22 15:50:47.500000-04:00,69.73373235344472,3.5767841457952247,294.18597611297827,-21.82052735209537,5716.236982262319,1.8644025760457517e-12,4580182.5095609175,-2.6821646515256856
2024-08-22 15:50:48-04:00,69.76476029768273,3.560388983639059,294.1515336806219,-21.811542391272862,5714.635453807241,1.865701040379509e-12,4583372.380518604,-2.683204440340283
2024-08-22 15:50:48.500000-04:00,69.79579111833657,3.543970336078712,294.1170753308602,-21.8025634002351,5713.034997784311,1.8669981731997155e-12,4586558.980415011,-2.684244404407529
2024-08-22 15:50:49-04:00,69.82682480589816,3.5275281969909655,294.082601060341,-21.79359038600677,5711.435615518282,1.8682941622885785e-12,4589742.770565088,-2.685284542229741
2024-08-22 15:50:49.500000-04:00,69.85786135086329,3.511062560282779,294.0481108657381,-21.78462335561729,5709.837308334193,1.8695892282807093e-12,4592924.292990606,-2.686324852304623
2024-08-22 15:50:50-04:00,69.88890074371166,3.4945734198920997,294.01360474375656,-21.775662316104537,5708.240077558063,1.8708836010177664e-12,4596104.112331822,-2.687365333124836
2024-08-22 15:50:50.500000-04:00,69.9199429749265,3.478060769786276,293.9790826911244,-21.766707274509045,5706.643924515893,1.8721775019253578e-12,4599282.772553706,-2.688405983178651
2024-08-22 15:50:51-04:00,69.9509880349813,3.461524603964017,293.9445447045979,-21.75775823787692,5705.048850534076,1.8734711333839807e-12,4602460.770834082,-2.6894468009496144
2024-08-22 15:50:51.500000-04:00,69.98203591434756,3.444964916453369,293.9099907809571,-21.74881521325769,5703.454856939147,1.8747646739507326e-12,4605638.545825044,-2.690487784916788
2024-08-22 15:50:52-04:00,70.01308660348784,3.4283817013141484,293.87542091701454,-21.739878207709697,5701.861945058666,1.876058277566308e-12,4608816.475704829,-2.6915289335541086
2024-08-22 15:50:52.500000-04:00,70.0441400928658,3.4117749526357106,293.8408351096058,-21.73094722829411,5700.2701162201465,1.8773520750431813e-12,4611994.881833755,-2.692570245331088
2024-08-22 15:50:53-04:00,70.0751963729306,3.3951446645392958,293.80623335559494,-21.722022282077116,5698.67937175149,1.8786461766019884e-12,4615174.034985224,-2.6936117187125426
2024-08-22 15:50:53.500000-04:00,70.10625543413778,3.3784908311754895,293.7716156518701,-21.713103376128807,5697.089712980744,1.8799406746997493e-12,4618354.162293673,-2.6946533521587224
2024-08-22 15:50:54-04:00,70.13731726693,3.361813446726637,293.7369819953511,-21.704190517527536,5695.501141236897,1.881235646741734e-12,4621535.45391667,-2.695695144124794
2024-08-22 15:50:54.500000-04:00,70.16838186174844,3.3451125054062376,293.7023323829842,-21.6952837133556,5693.913657849121,1.882531157496202e-12,4624718.068967089,-2.696737093061331
2024-08-22 15:50:55-04:00,70.19944920902674,3.3283880014583604,293.6676668117394,-21.686382970697633,5692.327264146442,1.8838272611550044e-12,4627902.140575279,-2.697779197414507
2024-08-22 15:50:55.500000-04:00,70.23051929919721,3.3116399291579546,293.6329852786169,-21.677488296646004,5690.741961458773,1.8851240030489246e-12,4631087.78010306,-2.6988214556254513
2024-08-22 15:50:56-04:00,70.26159212268429,3.294868282812486,293.5982877806454,-21.668599698297655,5689.157751116279,1.886421421058368e-12,4634275.080609287,-2.6998638661306065
2024-08-22 15:50:56.500000-04:00,70.29266766991125,3.2780730567585477,293.5635743148793,-21.659717182755255,5687.574634449606,1.887719546764186e-12,4637464.119677024,-2.700906427361599
2024-08-22 15:50:57-04:00,70.32374593129089,3.2612542453655466,293.52884487839975,-21.65084075712421,5685.992612789371,1.889018406385999e-12,4640654.961718672,-2.701949137745572
2024-08-22 15:50:57.500000-04:00,70.35482689723545,3.2444118430340882,293.49409946831844,-21.641970428517336,5684.411687466976,1.8903180215471523e-12,4643847.659855197,-2.7029919957046378
2024-08-22 15:50:58-04:00,70.38591055815438,3.2275458441966585,293.4593380817724,-21.633106204050012,5682.831859813726,1.891618409903519e-12,4647042.257460882,-2.7040349996564323
2024-08-22 15:50:58.500000-04:00,70.41699690444581,3.2106562433160994,293.42456071592886,-21.624248090846393,5681.253131161958,1.8929195856614725e-12,4650238.789435796,-2.7050781480133863
2024-08-22 15:50:59-04:00,70.44808592650928,3.193743034888303,293.38976736797906,-21.61539609603005,5679.675502843385,1.894221560011973e-12,4653437.283272201,-2.7061214391838164
2024-08-22 15:50:59.500000-04:00,70.47917761473755,3.1768062134396513,293.35495803514635,-21.606550226735063,5678.098976191054,1.8955243414937218e-12,4656637.759946686,-2.7071648715706096
2024-08-22 15:51:00-04:00,70.51027195951566,3.1598457735298204,293.320132714681,-21.597710490097466,5676.523552537795,1.8968279363058175e-12,4659840.234688262,-2.7082084435722305
2024-08-22 15:51:00.500000-04:00,70.54136895123295,3.142861709748378,293.2852914038577,-21.588876893257424,5674.949233216667,1.8981323485767326e-12,4663044.717639135,-2.709252153582454
2024-08-22 15:51:01-04:00,70.5724685802628,3.12585401671936,293.25043409998636,-21.58004944336333,5673.376019561641,1.899437580600065e-12,4666251.214433869,-2.7102959999898717
2024-08-22 15:51:01.500000-04:00,70.60357083698243,3.1088226890966975,293.2155608003977,-21.571228147564263,5671.803912906281,1.9007436330458823e-12,4669459.726718588,-2.7113399811787864
2024-08-22 15:51:02-04:00,70.63467571176065,3.091767721567565,293.1806715024561,-21.56241301301791,5670.232914585127,1.902050505149289e-12,4672670.252614208,-2.71238409552826
2024-08-22 15:51:02.500000-04:00,70.66578319496088,3.074689108851339,293.145766203554,-21.55360404688648,5668.66302593301,1.9033581948843393e-12,4675882.787143693,-2.713428341412594
2024-08-22 15:51:03-04:00,70.69689327694938,3.057586845699355,293.1108449011089,-21.544801256334306,5667.094248284597,1.9046666991246837e-12,4679097.3226267025,-2.714472717201603
2024-08-22 15:51:03.500000-04:00,70.7280059480768,3.0404609268947596,293.0759075925686,-21.536004648533044,5665.526582975297,1.905976013792416e-12,4682313.849045251,-2.715517221260001
2024-08-22 15:51:04-04:00,70.7591211986964,3.0233113472551243,293.04095427541176,-21.527214230658448,5663.960031340737,1.9072861339993287e-12,4685532.354390727,-2.7165618519477683
2024-08-22 15:51:04.500000-04:00,70.79023901915879,3.006138101628465,293.00598494714075,-21.51843000988968,5662.394594716591,1.9085970541803318e-12,4688752.82499166,-2.717606607620229
2024-08-22 15:51:05-04:00,70.8213593998058,2.9889411848962792,292.9709996052926,-21.50965199341488,5660.830274439604,1.9099087682192867e-12,4691975.245822847,-2.718651486627385
2024-08-22 15:51:05.500000-04:00,70.85248233097508,2.9717205919731233,292.9359982474278,-21.500880188421316,5659.267071845795,1.911221269571122e-12,4695199.600805342,-2.719696487315085
2024-08-22 15:51:06-04:00,70.88360780300123,2.9544763178059523,292.90098087114075,-21.492114602106618,5657.704988272548,1.912534551374924e-12,4698425.873084292,-2.720741608023668
2024-08-22 15:51:06.500000-04:00,70.91473580621573,2.9372083573738506,292.86594747404916,-21.48335524166875,5656.144025056703,1.9138486065646475e-12,4701654.045300903,-2.7217868470891657
2024-08-22 15:51:07-04:00,70.9458663309433,2.9199167056907767,292.8308980538066,-21.474602114314116,5654.584183536096,1.915163427971071e-12,4704884.099842916,-2.722832202842317
2024-08-22 15:51:07.500000-04:00,70.97699936750885,2.902601357801435,292.7958326080879,-21.46585522724981,5653.025465048136,1.916479008420153e-12,4708116.019086231,-2.7238776736094996
2024-08-22 15:51:08-04:00,71.0081349062241,2.8852623087855203,292.76075113460536,-21.45711458769287,5651.4678709314485,1.917795340822277e-12,4711349.785614146,-2.7249232577116107
2024-08-22 15:51:08.500000-04:00,71.03927293740801,2.8678995537542975,292.7256536310924,-21.448380202859507,5649.911402523972,1.919112418257581e-12,4714585.382426992,-2.725968953465343
2024-08-22 15:51:09-04:00,71.07041345136663,2.850513087854297,292.6905400953213,-21.439652079976913,5648.356061165078,1.9204302340504023e-12,4717822.79312501,-2.7270147591817797
2024-08-22 15:51:09.500000-04:00,71.10155643840599,2.833102906262916,292.6554105250825,-21.43093022626999,5646.801848193174,1.921748781839586e-12,4721062.002081077,-2.728060673167964
2024-08-22 15:51:10-04:00,71.13270188882713,2.8156690041931647,292.62026491820427,-21.42221464897304,5645.248764947783,1.9230680556364587e-12,4724302.9945831215,-2.729106693725502
2024-08-22 15:51:10.500000-04:00,71.16384979292538,2.7982113768903067,292.5851032725429,-21.4135053553254,5643.696812768797,1.92438804987615e-12,4727545.756960214,-2.7301528191510727
