Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 20:22:00-07:00,130.75042242193354,-5.226242462701035,138.4794187049769,42.558145048526555,37592.212041917526,0%
2025-03-09 20:23:00-07:00,131.00092657360003,-5.225774844780559,138.47958202759034,42.558222190824054,37592.24055145885,0%
2025-03-09 20:24:00-07:00,131.25143010555908,-5.225308402738114,138.4797454189312,42.55830003297443,37592.268807165936,0%
2025-03-09 20:25:00-07:00,131.5019330213037,-5.22484314557506,138.47990887594017,42.5583785733967,37592.296808506384,0%
2025-03-09 20:26:00-07:00,131.75243532431531,-5.224379082271057,138.48007239558657,42.55845781051018,37592.32455495172,0%
2025-03-09 20:27:00-07:00,132.00293701809966,-5.223916221783633,138.48023597482256,42.558537742712176,37592.35204597895,0%
2025-03-09 20:28:00-07:00,132.25343810617298,-5.223454573048131,138.4803996106031,42.55861836838753,37592.37928106989,0%
2025-03-09 20:29:00-07:00,132.50393859205587,-5.222994144977515,138.48056329988503,42.558699685908515,37592.40625971125,0%
2025-03-09 20:30:00-07:00,132.75443847928364,-5.222534946462206,138.4807270396263,42.558781693634195,37592.43298139464,0%
2025-03-09 20:31:00-07:00,133.00493777140966,-5.222076986369862,138.48089082677552,42.55886438990546,37592.459445616856,0%
2025-03-09 20:32:00-07:00,133.25543647198708,-5.221620273545248,138.4810546582906,42.55894777305405,37592.48565187948,0%
2025-03-09 20:33:00-07:00,133.50593458458656,-5.221164816810107,138.48121853112514,42.559031841396006,37592.511599689075,0%
2025-03-09 20:34:00-07:00,133.7564321127883,-5.220710624962918,138.48138244223506,42.55911659323485,37592.53728855717,0%
2025-03-09 20:35:00-07:00,134.0069290601844,-5.220257706778721,138.4815463885697,42.55920202685725,37592.56271800055,0%
2025-03-09 20:36:00-07:00,134.25742543036992,-5.219806071009095,138.48171036709238,42.559288140543146,37592.58788754044,0%
2025-03-09 20:37:00-07:00,134.50792122696885,-5.2193557263817,138.4818743747437,42.55937493254771,37592.612796703936,0%
2025-03-09 20:38:00-07:00,134.758416453595,-5.218906681600458,138.48203840848967,42.55946240112497,37592.63744502226,0%
2025-03-09 20:39:00-07:00,135.0089111138872,-5.218458945345115,138.48220246527714,42.559550544505925,37592.66183203228,0%
2025-03-09 20:40:00-07:00,135.25940521148794,-5.218012526271179,138.48236654206067,42.55963936091194,37592.68595727577,0%
2025-03-09 20:41:00-07:00,135.50989875005158,-5.217567433009796,138.48253063579642,42.55972884855136,37592.70982029937,0%
2025-03-09 20:42:00-07:00,135.76039173324386,-5.217123674167503,138.48269474343823,42.55981900561797,37592.73342065495,0%
2025-03-09 20:43:00-07:00,136.0108841647375,-5.2166812583261155,138.48285886194398,42.55990983029398,37592.75675789929,0%
2025-03-09 20:44:00-07:00,136.26137604822034,-5.216240194042511,138.48302298826633,42.56000132074544,37592.77983159445,0%
2025-03-09 20:45:00-07:00,136.5118673873876,-5.2158004898485135,138.48318711936153,42.5600934751267,37592.802641307426,0%
2025-03-09 20:46:00-07:00,136.76235818594887,-5.2153621542507,138.4833512521845,42.56018629157787,37592.825186610455,0%
2025-03-09 20:47:00-07:00,137.01284844761201,-5.214925195730275,138.4835153836951,42.560279768227964,37592.84746708068,0%
2025-03-09 20:48:00-07:00,137.26333817610646,-5.214489622742859,138.48367951084919,42.560373903190644,37592.86948230043,0%
2025-03-09 20:49:00-07:00,137.51382737516934,-5.214055443718343,138.48384363060327,42.56046869456622,37592.89123185728,0%
2025-03-09 20:50:00-07:00,137.7643160485427,-5.213622667060762,138.4840077399197,42.560564140444555,37592.912715343635,0%
2025-03-09 20:51:00-07:00,138.01480419998325,-5.213191301148053,138.48417183575606,42.56066023889965,37592.933932357344,0%
2025-03-09 20:52:00-07:00,138.26529183325977,-5.212761354331952,138.48433591506802,42.56075698799109,37592.95488250137,0%
2025-03-09 20:53:00-07:00,138.5157789521386,-5.212332834937898,138.48449997482876,42.560854385773595,37592.975565383305,0%
2025-03-09 20:54:00-07:00,138.76626556040625,-5.211905751264709,138.48466401199138,42.56095243027868,37592.995980616615,0%
2025-03-09 20:55:00-07:00,139.01675166185726,-5.211480111584529,138.4848280235204,42.561051119529985,37593.016127819574,0%
2025-03-09 20:56:00-07:00,139.2672372602919,-5.211055924142678,138.48499200638244,42.561150451538786,37593.036006615555,0%
2025-03-09 20:57:00-07:00,139.51772235952325,-5.210633197157453,138.48515595754145,42.561250424301676,37593.05561663327,0%
2025-03-09 20:58:00-07:00,139.76820696337492,-5.210211938819954,138.48531987396086,42.56135103580162,37593.07495750665,0%
2025-03-09 20:59:00-07:00,140.01869107567077,-5.20979215729403,138.4854837526167,42.56145228401437,37593.09402887438,0%
2025-03-09 21:00:00-07:00,140.26917470025433,-5.209373860715966,138.48564759047147,42.56155416689574,37593.11283038093,0%
2025-03-09 21:01:00-07:00,140.51965784097177,-5.208957057194434,138.48581138449632,42.56165668239242,37593.13136167567,0%
2025-03-09 21:02:00-07:00,140.77014050168145,-5.208541754810322,138.48597513166277,42.56175982843796,37593.149622413235,0%
2025-03-09 21:03:00-07:00,141.0206226862489,-5.208127961616556,138.48613882894404,42.5618636029535,37593.16761225344,0%
2025-03-09 21:04:00-07:00,141.27110439854906,-5.20771568563796,138.48630247331607,42.56196800384815,37593.18533086123,0%
2025-03-09 21:05:00-07:00,141.52158564246136,-5.207304934871088,138.486466061756,42.56207302901837,37593.20277790693,0%
2025-03-09 21:06:00-07:00,141.77206642188096,-5.206895717284075,138.48662959123962,42.56217867634671,37593.21995306604,0%
2025-03-09 21:07:00-07:00,142.02254674070983,-5.206488040816479,138.48679305874418,42.56228494370317,37593.236856019415,0%
2025-03-09 21:08:00-07:00,142.273026602849,-5.2060819133791965,138.48695646126123,42.562391828951604,37593.25348645265,0%
2025-03-09 21:09:00-07:00,142.52350601222733,-5.2056773428541065,138.4871197957574,42.562499329930326,37593.26984405754,0%
2025-03-09 21:10:00-07:00,142.7739849727625,-5.20527433709421,138.48728305922933,42.56260744447932,37593.28592853018,0%
2025-03-09 21:11:00-07:00,143.02446348839024,-5.204872903923234,138.48744624865802,42.56271617041759,37593.301739572475,0%
2025-03-09 21:12:00-07:00,143.27494156305193,-5.204473051135612,138.48760936103426,42.562825505555885,37593.31727689139,0%
2025-03-09 21:13:00-07:00,143.52541920076257,-5.204074786495829,138.48777239327507,42.562935447655725,37593.3325402018,0%
2025-03-09 21:14:00-07:00,143.77589640534566,-5.203678117740157,138.48793534252448,42.563045994576456,37593.34752921587,0%
2025-03-09 21:15:00-07:00,144.02637318084115,-5.203283052573601,138.4880982056965,42.563157144051914,37593.3622436593,0%
2025-03-09 21:16:00-07:00,144.2768495312175,-5.2028895986717805,138.48826097978784,42.5632688938433,37593.37668326019,0%
2025-03-09 21:17:00-07:00,144.52732546045527,-5.202497763680224,138.4884236618016,42.56338124170177,37593.390847751856,0%
2025-03-09 21:18:00-07:00,144.77780097254615,-5.202107555214217,138.48858624873594,42.563494185363204,37593.40473687308,0%
2025-03-09 21:19:00-07:00,145.02827607148882,-5.201718980858653,138.4887487375923,42.563607722551964,37593.41835036799,0%
2025-03-09 21:20:00-07:00,145.27875076128134,-5.201332048167981,138.4889111253836,42.563721850985004,37593.4316879856,0%
2025-03-09 21:21:00-07:00,145.52922504594255,-5.2009467646658765,138.4890734091103,42.56383656836019,37593.444749480856,0%
2025-03-09 21:22:00-07:00,145.77969892948832,-5.2005631378452986,138.48923558578954,42.563951872370716,37593.457534613444,0%
2025-03-09 21:23:00-07:00,146.0301724159446,-5.200181175168183,138.48939765242972,42.56406776069237,37593.47004314883,0%
2025-03-09 21:24:00-07:00,146.28064550934917,-5.199800884065387,138.4895596060448,42.56418423099087,37593.48227485759,0%
2025-03-09 21:25:00-07:00,146.53111821373918,-5.199422271936528,138.48972144365757,42.56430128092334,37593.49422951557,0%
2025-03-09 21:26:00-07:00,146.78159053316185,-5.199045346149856,138.48988316228997,42.564418908133504,37593.505906903934,0%
2025-03-09 21:27:00-07:00,147.03206247167455,-5.198670114042029,138.49004475896336,42.56453711025213,37593.51730680936,0%
2025-03-09 21:28:00-07:00,147.28253403334173,-5.198296582918068,138.4902062307014,42.5646558848981,37593.528429023856,0%
2025-03-09 21:29:00-07:00,147.5330052222262,-5.197924760051211,138.490367574542,42.564775229684535,37593.53927334439,0%
2025-03-09 21:30:00-07:00,147.78347604240935,-5.197554652682681,138.49052878750945,42.56489514220507,37593.54983957384,0%
2025-03-09 21:31:00-07:00,148.03394649796903,-5.197186268021629,138.49068986664255,42.56501562004774,37593.56012752005,0%
2025-03-09 21:32:00-07:00,148.28441659299966,-5.19681961324495,138.49085080897495,42.5651366607852,37593.57013699652,0%
2025-03-09 21:33:00-07:00,148.53488633159105,-5.196454695497226,138.49101161155457,42.56525826198445,37593.57986782162,0%
2025-03-09 21:34:00-07:00,148.78535571785042,-5.196091521890445,138.49117227141969,42.56538042119503,37593.58931981963,0%
2025-03-09 21:35:00-07:00,149.03582475588078,-5.195730099504024,138.49133278562542,42.565503135962054,37593.598492819685,0%
2025-03-09 21:36:00-07:00,149.2862934498021,-5.195370435384501,138.4914931512138,42.5656264038116,37593.60738665682,0%
2025-03-09 21:37:00-07:00,149.53676180372923,-5.195012536545594,138.49165336524848,42.565750222267646,37593.616001170805,0%
2025-03-09 21:38:00-07:00,149.78722982179548,-5.194656409967846,138.49181342477712,42.56587458883377,37593.6243362075,0%
2025-03-09 21:39:00-07:00,150.03769750813024,-5.194302062598678,138.491973326866,42.5659995010101,37593.63239161762,0%
2025-03-09 21:40:00-07:00,150.28816486687842,-5.193949501352142,138.49213306857433,42.56612495628068,37593.64016725751,0%
2025-03-09 21:41:00-07:00,150.5386319021735,-5.1935987331088995,138.49229264698002,42.56625095212623,37593.64766298848,0%
2025-03-09 21:42:00-07:00,150.78909861817988,-5.19324976471587,138.49245205914036,42.5663774860049,37593.65487867802,0%
2025-03-09 21:43:00-07:00,151.03956501904767,-5.192902602986358,138.49261130213753,42.56650455537445,37593.66181419823,0%
2025-03-09 21:44:00-07:00,151.290031108936,-5.1925572546998024,138.49277037305365,42.56663215768019,37593.66846942679,0%
2025-03-09 21:45:00-07:00,151.5404968920203,-5.1922137266015636,138.49292926896524,42.5667602903523,37593.67484424705,0%
2025-03-09 21:46:00-07:00,151.79096237246821,-5.191872025402944,138.49308798695887,42.56688895081345,37593.6809385475,0%
2025-03-09 21:47:00-07:00,152.0414275544626,-5.191532157780935,138.4932465241229,42.56701813647475,37593.68675222219,0%
2025-03-09 21:48:00-07:00,152.29189244218435,-5.191194130378194,138.49340487755416,42.567147844739246,37593.69228517033,0%
2025-03-09 21:49:00-07:00,152.54235703982872,-5.1908579498028,138.4935630443442,42.56727807299491,37593.697537296815,0%
2025-03-09 21:50:00-07:00,152.79282135158059,-5.190523622628279,138.49372102160524,42.56740881862761,37593.70250851145,0%
2025-03-09 21:51:00-07:00,153.0432853816524,-5.190191155393236,138.49387880642843,42.56754007900069,37593.707198730255,0%
2025-03-09 21:52:00-07:00,153.29374913424303,-5.189860554601527,138.49403639593305,42.56767185147892,37593.71160787375,0%
2025-03-09 21:53:00-07:00,153.54421261356114,-5.189531826721885,138.49419378722823,42.56780413340992,37593.715735868514,0%
2025-03-09 21:54:00-07:00,153.79467582382253,-5.189204978187922,138.49435097743356,42.56793692213428,37593.719582646154,0%
2025-03-09 21:55:00-07:00,154.0451387692497,-5.188880015397953,138.49450796366722,42.568070214979706,37593.723148143916,0%
2025-03-09 21:56:00-07:00,154.29560145406114,-5.188556944714929,138.49466474306254,42.56820400926917,37593.72643230417,0%
