Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 22:30:00-07:00,162.89782113305725,-5.191120264054833,138.5673376210691,42.32265227751228,37601.99174151686,0%
2025-03-09 22:31:00-07:00,163.148412048072,-5.190784754368572,138.56727181386628,42.322796160147064,37601.98068324206,0%
2025-03-09 22:32:00-07:00,163.3990029047187,-5.190451757897506,138.56720596008483,42.32294007389095,37601.969567362954,0%
2025-03-09 22:33:00-07:00,163.64959370474403,-5.190121280986652,138.56714006098332,42.323084016019735,37601.95839409074,0%
2025-03-09 22:34:00-07:00,163.9001844498813,-5.189793329933246,138.56707411783734,42.32322798381616,37601.94716363706,0%
2025-03-09 22:35:00-07:00,164.15077514188437,-5.189467910986414,138.56700813190133,42.323371974551435,37601.93587621559,0%
2025-03-09 22:36:00-07:00,164.40136578249147,-5.189145030347301,138.56694210445195,42.323515985506326,37601.924532040226,0%
2025-03-09 22:37:00-07:00,164.65195637344797,-5.1888246941687495,138.5668760367505,42.32366001395309,37601.91313132665,0%
2025-03-09 22:38:00-07:00,164.90254691650085,-5.188506908555288,138.56680993006745,42.323804057167294,37601.90167429133,0%
2025-03-09 22:39:00-07:00,165.1531374133987,-5.188191679562991,138.56674378566947,42.32394811242171,37601.89016115194,0%
2025-03-09 22:40:00-07:00,165.4037278658814,-5.187879013199405,138.56667760483518,42.324092176993965,37601.878592126915,0%
2025-03-09 22:41:00-07:00,165.65431827570524,-5.187568915423305,138.5666113888271,42.32423624815294,37601.866967436385,0%
2025-03-09 22:42:00-07:00,165.9049086446082,-5.187261392144776,138.56654513892556,42.32438032317545,37601.8552873009,0%
2025-03-09 22:43:00-07:00,166.1554989743423,-5.186956449224923,138.56647885640285,42.32452439933356,37601.84355194249,13%
2025-03-09 22:44:00-07:00,166.40608926665558,-5.186654092475849,138.5664125425301,42.32466847389814,37601.83176158422,63%
2025-03-09 22:45:00-07:00,166.65667952329943,-5.1863543276605055,138.56634619858124,42.32481254414082,37601.81991645028,100%
2025-03-09 22:46:00-07:00,166.90726974601407,-5.186057160492697,138.56627982584217,42.32495660733841,37601.8080167654,100%
2025-03-09 22:47:00-07:00,167.1578599365612,-5.185762596636721,138.56621342557693,42.325100660756625,37601.7960627563,100%
2025-03-09 22:48:00-07:00,167.40845009668234,-5.185470641707562,138.5661469990696,42.32524470167051,37601.78405464996,100%
2025-03-09 22:49:00-07:00,167.65904022812342,-5.18518130127061,138.56608054760395,42.325388727354664,37601.77199267456,100%
2025-03-09 22:50:00-07:00,167.90963033264322,-5.184894580841509,138.56601407244912,42.32553273507611,37601.75987705973,100%
2025-03-09 22:51:00-07:00,168.1602204119824,-5.184610485886256,138.5659475748969,42.325676722112746,37601.747708035495,100%
2025-03-09 22:52:00-07:00,168.41081046790006,-5.1843290218208296,138.56588105621628,42.32582068573115,37601.735485833706,100%
2025-03-09 22:53:00-07:00,168.66140050214042,-5.184050194011324,138.565814517694,42.325964623206495,37601.72321068664,100%
2025-03-09 22:54:00-07:00,168.9119905164562,-5.183774007773728,138.5657479606105,42.326108531810725,37601.71088282781,100%
2025-03-09 22:55:00-07:00,169.16258051259223,-5.183500468373867,138.56568138625425,42.32625240881986,37601.69850249155,100%
2025-03-09 22:56:00-07:00,169.4131704923071,-5.1832295810272075,138.56561479589934,42.32639625150279,37601.68606991375,100%
2025-03-09 22:57:00-07:00,169.66376045734364,-5.182961350898934,138.5655481908373,42.32654005713726,37601.67358533064,100%
2025-03-09 22:58:00-07:00,169.91435040945566,-5.182695783103691,138.56548157235144,42.32668382299705,37601.66104897984,100%
2025-03-09 22:59:00-07:00,170.1649403503912,-5.182432882705523,138.5654149417231,42.32682754635526,37601.64846110005,100%
2025-03-09 23:00:00-07:00,170.41553028190395,-5.182172654717841,138.56534830023577,42.32697122448646,37601.63582193089,100%
2025-03-09 23:01:00-07:00,170.6661202057362,-5.181915104103304,138.56528164918402,42.32711485467093,37601.62313171267,100%
2025-03-09 23:02:00-07:00,170.9167101236449,-5.181660235773637,138.56521498984569,42.327258434181296,37601.6103906872,100%
2025-03-09 23:03:00-07:00,171.1673000373759,-5.181408054589661,138.56514832351095,42.32740196029667,37601.597599096945,100%
2025-03-09 23:04:00-07:00,171.41788994867716,-5.181158565361135,138.56508165146852,42.32754543029611,37601.58475718537,100%
