Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 20:33:00-07:00,18.43842177671572,11.01597645597438,277.0898947371089,9.638996850529216,260565.12359478042,0%
2025-03-09 20:34:00-07:00,18.441745663893638,11.016845246362308,277.2213857112628,9.433854359819186,260643.89971551683,0%
2025-03-09 20:35:00-07:00,18.44509034646851,11.01771313092519,277.35288166768066,9.228788782784218,260722.66272261227,0%
2025-03-09 20:36:00-07:00,18.44845581292293,11.01858012878006,277.4843859698604,9.023801200603458,260801.41220315004,0%
2025-03-09 20:37:00-07:00,18.451842051360856,11.01944625902681,277.6159019720679,8.818892695302484,260880.1477441847,0%
2025-03-09 20:38:00-07:00,18.455249049474627,11.020311540748065,277.7474330196588,8.61406434982485,260958.8689327558,0%
2025-03-09 20:39:00-07:00,18.458676794574682,11.021175993008734,277.8789824493603,8.40931724816132,261037.57535589096,0%
2025-03-09 20:40:00-07:00,18.462125273574312,11.022039634855785,278.01055358957785,8.204652475435791,261116.26660061482,0%
2025-03-09 20:41:00-07:00,18.465594472996425,11.022902485317884,278.1421497606865,8.00007111800939,261194.94225395913,0%
2025-03-09 20:42:00-07:00,18.4690843789734,11.023764563405079,278.27377427532036,7.795574263583788,261273.60190296752,0%
2025-03-09 20:43:00-07:00,18.47259497724619,11.024625888108554,278.4054304386629,7.591163001299367,261352.24513470504,0%
2025-03-09 20:44:00-07:00,18.47612625316961,11.025486478400241,278.5371215487292,7.386838421839601,261430.87153626417,0%
2025-03-09 20:45:00-07:00,18.47967819170905,11.02634635323256,278.6688508966515,7.182601617527675,261509.480694775,0%
2025-03-09 20:46:00-07:00,18.483250777446234,11.027205531538145,278.8006217669584,6.978453682428621,261588.07219741237,0%
2025-03-09 20:47:00-07:00,18.486843994565184,11.028064032229423,278.93243743785445,6.774395712445499,261666.64563140104,0%
2025-03-09 20:48:00-07:00,18.490457826875762,11.028921874198442,279.06430118149194,6.570428805425029,261745.20058402713,0%
2025-03-09 20:49:00-07:00,18.494092257800396,11.029779076316442,279.1962162642456,6.366554061254045,261823.73664264253,0%
2025-03-09 20:50:00-07:00,18.497747270374244,11.030635657433734,279.3281859469848,6.162772581956256,261902.253394676,0%
2025-03-09 20:51:00-07:00,18.501422847253128,11.031491636379206,279.4602134853374,5.959085471797517,261980.75042763722,0%
2025-03-09 20:52:00-07:00,18.505118970713394,11.032347031960189,279.59230212995624,5.75549383738419,262059.22732912775,0%
2025-03-09 20:53:00-07:00,18.50883562263988,11.03320186296196,279.7244551267906,5.551998787749457,262137.68368684637,0%
2025-03-09 20:54:00-07:00,18.51257278454512,11.034056148147718,279.856675717332,5.348601434476269,262216.1190885983,0%
2025-03-09 20:55:00-07:00,18.516330437563244,11.034909906258022,279.98896713888485,5.145302891777665,262294.5331223006,0%
2025-03-09 20:56:00-07:00,18.520108562444925,11.03576315601068,280.1213326248208,4.942104276599544,262372.92537599383,0%
2025-03-09 20:57:00-07:00,18.52390713956736,11.03661591610042,280.25377540483,4.739006708724887,262451.2954378458,0%
2025-03-09 20:58:00-07:00,18.527726148931727,11.037468205198545,280.38629870517457,4.5360113108700695,262529.6428961607,0%
2025-03-09 20:59:00-07:00,18.531565570156538,11.038320041952653,280.5189057489442,4.333119208776557,262607.9673393874,0%
2025-03-09 21:00:00-07:00,18.53542538249403,11.039171444986481,280.65159975629354,4.130331531325732,262686.2683561262,0%
2025-03-09 21:01:00-07:00,18.539305564816317,11.040022432899399,280.7843839446977,3.927649410623656,262764.5455351364,0%
2025-03-09 21:02:00-07:00,18.54320609562759,11.040873024266313,280.91726152919176,3.725073982107536,262842.79846534337,0%
2025-03-09 21:03:00-07:00,18.54712695305636,11.041723237637266,281.0502357226149,3.5226063846408735,262921.0267358485,0%
2025-03-09 21:04:00-07:00,18.55106811486241,11.042573091537243,281.1833097358497,3.320247760615153,262999.2299359339,0%
2025-03-09 21:05:00-07:00,18.555029558430434,11.043422604465848,281.31648677806027,3.1179992560482495,263077.40765507286,0%
2025-03-09 21:06:00-07:00,18.559011260782444,11.04427179489701,281.44977005692766,2.915862020685803,263155.55948293355,0%
2025-03-09 21:07:00-07:00,18.56301319857199,11.045120681278746,281.5831627788842,2.7138372081008018,263233.6850093896,0%
2025-03-09 21:08:00-07:00,18.5670353480753,11.045969282032852,281.71666814935327,2.511925975781723,263311.78382452816,0%
2025-03-09 21:09:00-07:00,18.57107768522034,11.046817615554673,281.85028937296204,2.310129485260901,263389.855518654,0%
2025-03-09 21:10:00-07:00,18.575140185552808,11.047665700212713,281.98402965379387,2.1084489021773076,263467.89968230046,0%
2025-03-09 21:11:00-07:00,18.57922282426211,11.048513554348558,282.1178921955965,1.9068853964068442,263545.9159062349,0%
2025-03-09 21:12:00-07:00,18.583325576172566,11.049361196276461,282.2518802020176,1.7054401421460577,263623.90378146776,0%
2025-03-09 21:13:00-07:00,18.58744841574785,11.050208644283043,282.3859968768236,1.5041143180206988,263701.8628992575,0%
2025-03-09 21:14:00-07:00,18.591591317083566,11.051055916627174,282.52024542412687,1.3029091071780028,263779.7928511218,0%
2025-03-09 21:15:00-07:00,18.595754253927716,11.051903031539593,282.6546290485966,1.101825697401714,263857.69322884135,0%
2025-03-09 21:16:00-07:00,18.59993719965608,11.052750007222684,282.7891509556858,0.9008652812006288,263935.56362446904,0%
2025-03-09 21:17:00-07:00,18.604140127291256,11.05359686185022,282.9238143518462,0.7000290559122075,264013.4036303381,0%
2025-03-09 21:18:00-07:00,18.6083630094995,11.054443613566997,283.05862244474076,0.4993182238092015,264091.2128390672,0%
2025-03-09 21:19:00-07:00,18.612605818592048,11.055290280488817,283.1935784434576,0.29873399219987257,264168.99084357073,0%
2025-03-09 21:20:00-07:00,18.616868526515873,11.056136880701883,283.3286855587278,0.09827757352174891,264246.7372370634,0%
