Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km)
2024-08-09 14:00:00-04:00,113.17424918759453,-4.129380411993891,228.1065416084895,34.546995369246474,38214.75628382906
2024-08-09 15:00:00-04:00,128.21598946844463,-4.466902926555516,227.8459931639838,34.24757301128726,38239.79522638514
2024-08-09 16:00:00-04:00,143.25207775029233,-4.9061146924902035,227.52539570998903,33.86635711388485,38271.83498957882
2024-08-09 17:00:00-04:00,158.28314406702128,-5.416682362832688,227.167696608111,33.42960741856215,38308.759361791366
2024-08-09 18:00:00-04:00,173.3110414639983,-5.963493977737284,226.79695320768974,32.96792461802988,38348.04076762743
2024-08-09 19:00:00-04:00,188.3383897943983,-6.509097580493403,226.43686011705748,32.51394733114078,38386.91381706144
2024-08-09 20:00:00-04:00,203.36792119696537,-7.016253531702337,226.10964563722598,32.09983293870028,38422.58571104367
2024-08-09 21:00:00-04:00,218.40179823341467,-7.450435199081767,225.83524566331133,31.754772779245883,38452.46325187305
2024-08-09 22:00:00-04:00,233.44108250005667,-7.782127617083134,225.63061076295872,31.50278113274584,38474.37122028889
2024-08-09 23:00:00-04:00,248.4854928401243,-7.988789064571603,225.50902007349669,31.36095571276384,38486.7362941367
2024-08-10 00:00:00-04:00,263.53351683471675,-8.056356497010842,225.47934276032788,31.33834616109804,38488.71471109252
2024-08-10 01:00:00-04:00,278.58284515593516,-7.9801963466996275,225.5452750517053,31.435495748368755,38480.24977437665
2024-08-10 02:00:00-04:00,293.63101056460374,-7.765431681991522,225.70465942670413,31.644649571061045,38462.0554040935
2024-08-10 03:00:00-04:00,308.6760568962404,-7.426616225440401,225.94904333611285,31.950558042086072,38435.53223331767
2024-08-10 04:00:00-04:00,323.71705563942896,-6.986771773180311,226.26364783634787,32.331755367909885,38402.63121297589
2024-08-10 05:00:00-04:00,338.75433116305965,-6.475851417561736,226.6278899704291,32.7621653094608,38365.684768665335
2024-08-10 06:00:00-04:00,353.78933684399163,-5.928730078124048,227.01654034395247,33.21288386530249,38327.22649083892
2024-08-10 07:00:00-04:00,8.824219625977367,-5.3828527977094085,227.40150601622386,33.65400898079164,38289.81733120307
2024-08-10 08:00:00-04:00,23.861193618733715,-4.875690689330024,227.75411962941808,34.05642341347677,38255.89046755656
2024-08-10 09:00:00-04:00,38.901893471163405,-4.442167201372313,228.04770481349183,34.393476102302934,38227.620168150286
