X,Y,Z
-39949.20584341059,-1256.4496924452071,13482.617962254197
-40055.9930348745,-3888.2577057019917,12637.667903042216
-39990.53473442705,-6503.345200302893,11738.368483172873
-39753.11404117832,-9090.46721122477,10788.587553982079
-39344.753610389016,-11638.499266956978,9792.410021714853
-38767.21122807913,-14136.485242947181,8754.120265366135
-38022.97222138838,-16573.68448720202,7678.18369691534
-37115.23873762072,-18939.61801536739,6569.2275433565155
-36047.91593867514,-21224.11357570215,5432.020933685367
-34825.595170569475,-23417.349390425352,4271.454376538393
-33453.534181280476,-25509.896384468335,3092.5187172830956
-31937.63447234109,-27492.758720467955,1900.2836650935328
-30284.415882624362,-29357.41246503888,699.8759828899239
-28500.988514027067,-31095.84222059129,-503.54256606805086
-26595.022121231574,-32700.575564574665,-1704.7974194011863
-24574.71309603264,-34164.715150077696,-2898.7234702367414
-22448.749192400177,-35481.968326935676,-4080.1872771390335
-20226.272141373356,-36646.674159663424,-5244.109135958713
-17916.838319127248,-37653.82772483137,-6385.484917395952
-15530.377637210162,-38499.10158470908,-7499.407576829527
-13077.150832815816,-39178.86434534752,-8581.088243723223
-10567.70534265734,-39690.19622040989,-9625.876800300428
-8012.829951076619,-40030.90153456262,-10629.281860938536
-5423.5084070520825,-40199.51811379667,-11586.990066857114
-2810.8722101885005,-40195.32352318428,-12494.884613204998
-186.15276807067346,-40018.338126328286,-13349.062929457697
2439.366868989005,-39669.324954293224,-14145.853437287898
5054.400489171217,-39149.78638550929,-14881.831314488993
7647.7072078945785,-38461.957651824974,-15553.833197448375
10208.139756656565,-37608.79719936286,-16158.970759577502
12724.692364967332,-36593.97394627836,-16694.64310773535
15186.548030207105,-35421.85149282419,-17158.5479437937
17583.124973548533,-34097.46935184249,-17548.6914439133
19904.122082762406,-32626.521280819197,-17863.396813376698
22139.563148099045,-31015.330808490846,-18101.311480693643
24279.83970166813,-29270.8240614064,-18261.412900308933
26315.752277714342,-27400.500006698225,-18343.012939323824
28238.54991697839,-25412.39823892647,-18345.760829541803
30039.9677467724,-23315.06444853405,-18269.644672336235
31712.262475666896,-21117.51372007964,-18114.99148993142
33248.24565142476,-18829.1918167776,-17882.465822879745
34641.31453950392,-16459.93461730529,-17573.066879707916
35885.48049027586,-14019.925877799114,-17188.12425080499
36975.394673078285,-11519.653500045575,-16729.29220481117
37906.371066989246,-8969.864492311755,-16198.542591677351
38674.40660930341,-6381.518815830808,-15598.156382651032
39276.19841521025,-3765.7423138152362,-14930.713883067992
39709.15799419967,-1133.77892485678,-14199.083659716793
39971.42240182866,1503.0576153269678,-13406.410229789919
40061.86227822865,4133.4323764285855,-12556.100564023904
39980.08673821615,6746.037932764445,-11651.809461413306
39726.44509114463,9329.642949786019,-10697.42385807941
39302.02538225778,11873.140450087847,-9697.046137109637
38708.649760905995,14365.595551130997,-8654.976510894734
37948.866694506694,16796.29247021613,-7575.694551104151
37025.940060829045,19154.7805940722,-6463.839945573808
35943.83516442958,21430.91941532984,-5324.192564366999
34707.20173642015,23614.922142234907,-4161.651920537665
33321.353989855714,25697.397793580163,-2981.2161138062243
31792.247815444392,27669.391597764716,-1787.9603473583913
30126.45521514688,29522.4235212163,-587.0151103254082
28331.1360826102,31248.524760329823,616.4558805091842
26414.007451846308,32840.272038608455,1817.2778844305114
24383.310344154048,34290.81956239695,3010.287391528782
22247.77435862327,35593.92849413917,4190.354330547981
20016.580155195672,36743.993818545074,5352.404136200109
17699.319993222078,37736.06848373182,6491.439579681158
15305.956494472288,38565.88471334158,7602.562268693805
12846.779808524487,39229.87239702274,8680.993723989726
10332.363364374129,39725.17447977102,9722.095941759557
7773.518399339513,40049.65928317056,10721.391352905592
5181.247460620345,40201.92970516935,11674.582093308263
2566.6970803213408,40181.329258290294,12577.568501697851
-58.8901725836427,39987.944919987975,13426.466765525105
-2684.2240562409243,39622.60678258051,14217.625638471904
-5298.015227875768,39086.88450402177,14947.642157662034
-7889.023813871425,38383.0805746696,15613.376292569124
-10446.10776914455,37514.22042883124,16211.964462594606
-12958.270816821283,36484.03944369722,16740.831864842083
-15414.709762167091,35296.96688143763,17197.703559060774
-17804.860976309265,33958.10684376401,17580.61426182164
-20118.445849884625,32473.216320801606,17887.9168077897
-22345.51502053604,30848.680428865515,18118.28924156038
-24476.491183560283,29091.484943918233,18270.74050947486
-26502.21030164658,27209.186248736205,18344.61472691851
-28413.9610356363,25209.878823630446,18339.594002658312
-30203.52222697378,23102.160420306325,18255.6998080746
-31863.19826982814,20895.09506938512,18093.292885363833
-33385.85222100449,18598.174080420427,17853.071695101356
-34764.93650454892,16221.275202949786,17536.06940986671
-35994.5210791656,13774.620124001478,17143.64946684736
-37069.31894675466,11268.730485687323,16677.499698636035
-37984.70889248134,8714.382611875184,16139.625067446315
-38736.755358155766,6122.561139536899,15532.339034149953
-39322.225363553596,3504.411754048849,14858.2535992413
-39738.602402607554,871.193232718299,14120.268058787005
-39984.097254826185,-1765.7709973994563,13321.556523715913
-40057.65566530072,-4395.141577957423,12465.554256427651
-39958.962860415915,-7005.612004694039,11555.9428834973
-39688.44487989845,-9585.957268810684,10596.634548449216
-39247.26671966709,-12125.082145295433,9591.755072789276
-38637.3272937342,-14612.068919485017,8545.626198160344
-37861.25123709723,-17036.224346702376,7462.746986043809
-36922.377585351416,-19387.12564209869,6347.774455500404
-35824.74538005889,-21654.66530305854,5205.503542279457
-34573.07626246675,-23829.09457062825,4040.8464660094887
-33172.75413091496,-25901.065343207836,2858.811594309088
-31629.801950115772,-27861.67036195651,1664.4818950732886
-29950.855812863694,-29702.481494928485,462.9930699608471
-28143.13636624934,-31415.58595565783,-740.4885368363696
-26214.417726598243,-32993.62030001305,-1940.7881588998541
-24172.994015967564,-34429.8020568723,-3132.7448622930638
-22027.643667736236,-35717.95885438041,-4311.233736963071
-19787.591652694126,-36852.554919697155,-5471.18793116002
-17462.469790420448,-37828.714837368796,-6607.620433030849
-15062.275316465742,-38642.24446545402,-7715.645506154336
-12597.327884603103,-39289.648919976724,-8790.499686661995
-10078.225188905513,-39768.147551499904,-9827.562252044343
-7515.797397382225,-40075.6858501618,-10822.375073580695
-4921.060592688262,-40210.94422913243,-11770.661767522135
-2305.1694207326195,-40173.343649608076,-12668.34606276422
320.6308498661174,-39963.04806422382,-13511.569306612291
2945.052651042409,-39580.963669325436,-14296.707033565162
5556.814614462134,-39028.734970225174,-15020.384526513655
8144.6900380316665,-38308.73767725458,-15679.491303725055
10697.55511262961,-37424.06846382559,-16271.194469978167
13204.43670188919,-36378.53163130038,-16792.950874768892
15654.559471128545,-35176.62273833925,-17242.518025933383
18037.392163147237,-33823.50926568557,-17617.963712092616
20342.692823607274,-32325.008399465736,-17917.674293088792
22560.552782046125,-30687.562028843993,-18140.36162305683
24681.439201076188,-28918.209065098243,-18285.068576784262
26696.236011448724,-27024.555201135332,-18351.173155810142
28596.283058402256,-25014.740240765554,-18338.39115686783
30373.413291840003,-22897.40313766421,-18246.77739130953
32019.987841210695,-20681.644893774806,-18076.72545034759
33528.92882541857,-18376.989475434075,-17828.96601709862
34893.74975698546,-15993.342914763487,-17504.563732618637
36108.58341063268,-13540.950770656575,-17104.91262920383
37168.207036513006,-11030.354131670067,-16631.73015041163
38068.06481019321,-8472.3443483694,-16087.04978314469
38804.28742264959,-5877.916689176367,-15473.212333209458
39373.708726156874,-3258.2231173638493,-14792.855881354899
39773.87936402602,-624.5243917840596,-14048.904462657538
40003.077325324644,2011.8583042781468,-13244.555517323786
40060.3153784981,4639.591998378283,-12383.266166537804
39945.34535132964,7247.380620542598,-11468.738371712207
39658.659237989305,9824.01354191462,-10504.903040653699
39201.48712754771,12358.41375275188,-9495.903148332607
38575.79196193583,14839.685472410009,-8446.075944603708
37784.261144869284,17257.160987260526,-7359.934324775047
36830.29503690121,19600.446514703963,-6242.147443003057
35717.99238496711,21859.46689643351,-5097.520651344532
34452.13274828891,24024.508928004543,-3930.9748507256777
33038.15599509112,26086.263138531,-2747.525342190077
31482.138957705218,28035.8638398641,-1552.2602694982527
29790.769345401422,29864.927272947178,-350.3187454597709
27971.31702679895,31565.58768617273,853.1312436897589
26031.60280473408,33130.531190091904,2052.9150608602454
23979.964816406093,34553.02724290474,3243.873672581195
21825.22270528803,35826.957628517164,4420.88583803747
19576.639716204394,36946.84280403993,5578.890138653062
17243.882877939068,37907.86550132844,6712.906752313465
14836.98144391978,38705.89148083202,7818.058878731789
12366.283770321392,39337.48734755197,8889.593723291047
9842.412816681199,39799.93535207978,9922.902949085774
7276.220461190027,40091.245112310804,10913.542508674782
4678.74082691862,40210.16220505713,11857.25177020373
2061.1428206238184,40156.17359008119,12749.971855132335
-565.317911886822,39929.50984292955,13587.863108650392
-3189.3474062231935,39531.144186659985,14367.321627182715
-5799.66196756892,38962.7883263985,15084.994771863776
-8385.036716528319,38226.88510454867,15737.795600860332
-10934.353883993637,37326.59800807315,16322.916158449942
-13436.650646313965,36265.79757307037,16837.839563370497
-15881.166295152334,35049.04474498375,17280.350844445955
-18257.388538216695,33681.571266261264,17648.546476627314
-20555.098731830214,32169.257175708404,17940.84257644207
-22764.415849969406,30518.605516677122,18155.981721416974
-24875.83900076668,28736.714362761842,18293.03836415364
-26880.288306845505,26831.24628179988,18351.42281765149
-28769.143973789913,24810.395369391703,18330.88379474239
-30534.28337803724,22682.85199427965,18231.509490655993
-32168.116014727984,20457.765407177885,18053.727204063798
-33663.61615481691,18144.704374223787,17798.30149821078
-35014.35307065978,15753.616004818903,17466.330910079458
-36214.51870012963,13294.782950838322,17059.243221722536
-37258.95262976725,10778.7791621109,16578.78931419647
-38143.16428964167,8216.424388267431,16027.035630509343
-38863.35226403948,5618.737623582073,15406.355280160293
-39416.42063505501,2996.8896948288234,14719.41782351311
-39799.99228849986,362.1551970878846,13969.177780172815
-40012.419125028086,-2274.136015965574,13158.861910784719
-40052.789132441336,-4900.647577547471,12291.955327263777
-39920.93028890764,-7506.085379588705,11372.186491205373
-39617.41128037907,-10079.246160023002,10403.51116537898
-39143.539029322346,-12609.065696710248,9390.095387360492
-38501.35304568157,-15084.666399690122,8336.29753897963
-37693.61662463371,-17495.40409723,7246.6495887473575
-36723.80492950811,-19830.913813498068,6125.837588437637
-35596.090011454995,-22081.154341203404,4978.681507757266
-34315.32283104359,-24236.45141665555,3810.114494362074
-32887.012359483866,-26287.539311930213,2625.1616484582332
-31317.30185029974,-28225.600664603615,1428.9184038065703
-29612.94238392318,-30042.304374241707,226.52860811314906
-27781.26380006258,-31729.841402281312,-976.8376024225616
-25830.143143483998,-33280.9583218019,-2176.00603917949
-23767.970759063293,-34688.98847365202,-3365.8207123562797
-21603.614184244227,-35947.880593987444,-4541.166000560118
-19346.379993237315,-37052.22479220566,-5696.988644438265
-17005.973758715234,-37997.275767292704,-6828.319469070616
-14592.45830324685,-38778.97316384698,-7930.294742060714
-12116.210421008926,-39393.95898083541,-8998.177075325104
-9587.876255748617,-39839.59195934186,-10027.375781102879
-7018.325527692236,-40113.95888821839,-11013.4665946216
-4418.604805850083,-40215.88278014658,-11952.210679118965
-1799.8900272061712,-40144.92788386356,-12839.572831597161
826.5615337632695,-39901.401512058655,-13671.738811617599
3449.459638397781,-39486.35267801912,-14445.13171883284
6057.529593050517,-38901.56754778219,-15156.427349478618
8639.560685528297,-38149.5617282323,-15802.568466084102
11184.454341854776,-37233.569424941605,-16380.77791969904
13681.271796516156,-36157.52951711205,-16888.570568544375
16119.281072731786,-34926.06860980012,-17323.763942458467
18488.00307119015,-33544.48113682344,-17684.48760761165
20777.256570700996,-32018.706599832967,-17969.19119175845
22977.20194786911,-30355.30404167253,-18176.65103580448
25078.383429419155,-28561.42386332056,-18305.975443494608
27071.76969610172,-26644.777105594945,-18356.608506853554
28948.792665155284,-24613.602326825512,-18328.332491173944
30701.384285073033,-22476.63021868273,-18221.26876939513
32322.01118582857,-20243.046111086758,-18035.87730191382
33803.70703592262,-17922.45052699832,-17772.954664042678
35140.102468192184,-15524.817955206843,-17433.630629468807
36325.45244584349,-13060.454017836797,-17019.363324261623
37354.66095168644,-10539.951215218169,-16531.932971981947
38223.30289445943,-7974.143437457096,-15973.434256480457
38927.64313803092,-5374.0594373716995,-15346.267334903963
39464.652571676415,-2750.875463304545,-14653.127539045365
39832.021151837005,-115.86725503312972,-13896.99380899318
40028.16785898775,2519.6383923341364,-13081.115908201
40052.247526092426,5144.312288481015,-12209.00047461788
39904.15450865166,7746.8715240881675,-11284.395967201459
39584.52317970725,10316.127953837366,-10311.276572244848
39094.72524678985,12841.036278753152,-9293.825138066195
38436.86390142221,15310.74152089542,-8236.415211217476
37613.764825292004,17714.625686933174,-7143.592250852016
36628.964090866466,20042.353419445008,-6020.054101910456
35486.69300736252,22283.916440008248,-4870.6308105675935
34191.85997646243,24429.676592185453,-3700.2638687439567
32750.02943468435,26470.407299436218,-2513.984976510943
31167.39797238625,28397.333258678922,-1316.8944138569614
29450.767731082793,30202.168198679945,-114.13911450984301
27607.51719312589,31877.150539811042,1089.109463626349
25645.569488682624,33415.076801355,2287.677576356617
23573.35835539824,34809.33261227736,3476.411443901288
21399.791898028132,36053.921190244444,4650.199417831292
19134.214302587938,37143.48916677293,5803.99396944701
16786.365669836432,38073.349646270515,6932.833404574224
14366.34014120642,38839.50239893483,8031.863210983429
11884.542496962278,39438.65110022017,9096.35694655633
9351.643413589773,39868.217541999395,10121.736577998357
6778.533573271465,40126.352753738596,11103.592182271412
4176.276822747039,40211.944985439506,12037.700925911593
1556.0625838630463,40124.62451753199,12920.045240109437
-1070.8422796098837,39864.765276732505,13746.830113337854
-3693.1419309164025,39433.48325064049,14514.49942669909
-6299.560156651389,38832.631707671484,15219.751261698995
-8878.88888046715,38064.79324281187,15859.552114219734
-11420.03638563168,37133.2686832364,16431.149953539098
-13912.075038004414,36042.062901621866,16932.0860699093
-16344.288304325495,34795.867598037155,17360.205659737152
-18706.216862667643,33400.04112472392,17713.66710258939
-20987.703606814404,31860.585440441628,17990.94989013113
-23178.93735021084,30184.12029386136,18190.861172715504
-25270.495041602626,28377.854746946352,18312.5408954778
-27253.3823100347,26449.556161292705,18355.46550172973
-29119.072164997193,24407.516780658345,18319.45018773048
-30859.54168452134,22260.51805403751,18204.64969908503
-32467.306533605926,20017.792852551138,18011.557665339562
-33935.45316388017,17688.98574333454,17741.004475644313
-35257.66855613519,15284.111491135416,17394.153704605666
-36428.26737727162,12813.511966848635,16972.49710376889
-37442.216434963666,10287.811648189481,16477.848180252724
-38295.15632443789,7717.871904688544,15912.33439028232
-38983.42017431766,5114.744263639593,15278.38798120559
-39504.049410708845,2489.6228584937576,14578.735521490436
-39854.80647161702,-146.2037351133068,13816.386163904206
-40034.18441709267,-2781.4010686346496,12994.61869237222
-40041.41339367363,-5404.637585236626,12116.967408536699
-39876.463925478645,-8004.6333701726335,11187.206918730692
-39540.047017890174,-10570.208676206395,10209.335887183905
-39033.61107358975,-13090.332015472386,9187.559825370045
-38359.33563451429,-15554.167609955295,8126.272991968954
-37520.12197692618,-17951.121996635185,7030.039481338433
-36519.580600584624,-20270.889585924295,5903.573582334669
-35362.01566615864,-22503.49697770462,4751.719492006211
-34052.40644858318,-24639.34584353831,3579.4304719404367
-32596.385886507498,-26669.254190998465,2391.7475369438143
-31000.216321059983,-28584.495832011078,1193.7777682405028
-29270.762528666182,-30376.837885998684,-9.327655541772243
-27415.46216501615,-32038.5761561386,-1212.395614620415
-25442.293747818672,-33562.56822716352,-2410.2532962349796
-23359.7423165517,-34942.2641428399,-3597.7504390528957
-21176.762918492965,-36171.734530866655,-4769.781477472081
-18902.7420779777,-37245.69605564611,-5921.307491066648
-16547.457415370965,-38159.534089832465,-7047.377864631325
-14121.035590386004,-38909.32250776143,-8143.151565544343
-11633.908750537752,-39491.8405167535,-9203.917947311187
-9096.769672942053,-39904.58645460187,-10225.11698975415
-6520.525792173602,-40145.7884950431,-11202.358889232384
-3916.252312160239,-40214.4122160855,-12131.442914854722
-1295.1446039009636,-40110.164999671826,-13008.37544987986
1331.529906951969,-39833.49724477394,-13829.387141273348
3952.48015547397,-39385.60038964299,-14590.94908390769
6556.439948740888,-38768.40175259649,-15289.787970462698
9132.21636437953,-37984.55621439639,-15922.900142179396
11668.737829633405,-37037.43477859257,-16487.564480707646
14155.10167448249,-35931.11005974117,-16981.354085946186
16580.62095587067,-34670.33876216741,-17402.14669027716
18934.87035218172,-33260.541225110304,-17748.1337647427
21207.730932249964,-31707.77812209267,-18017.828278532714
23389.43360700976,-30018.724414935572,-18210.07107869896
25470.601078566484,-28200.640673907546,-18324.035863055593
27442.288106938257,-26261.34188728496,-18359.23272507842
29296.01992285576,-24209.163893535948,-18315.510255787605
31023.82862195069,-22052.92758021551,-18193.056193661665
32618.28738520777,-19801.901002232004,-17992.396619829884
34072.54237884758,-17465.759581959206,-17714.393701970013
35380.34219752547,-15054.544560805442,-17360.24199646479
36536.06472436053,-12578.619880333412,-16931.46332456768
37534.74129294479,-10048.627676716987,-16429.900244286746
38372.078047318704,-7475.442579289132,-15857.708145809404
39044.47440830802,-4870.125008035079,-15217.346003985986
39549.038566421565,-2243.8736703543964,-14511.565827322123
39883.599934553,392.02254027128873,-13743.400848267685
